Sample_file	Genome_file	Taxonomic_abundance	Sequence_abundance	Adjusted_ANI	True_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	Contig_name
biofilm_reads/SRR24442553_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/Co_bin.275.fa	0.0091	0.0055	96.08	0.239	95.31-96.88	0.158	0.12-0.21	1	1.131	558/12882	90.37	NODE_766_length_192095_cov_1.313047
biofilm_reads/SRR24442553_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/Co_bin.139.fa	0.0091	0.0015	97.93	0.237	96.90-99.03	0.157	0.11-0.22	1	1.073	275/3549	92.08	NODE_5305_length_46357_cov_0.917910
biofilm_reads/SRR24442553_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/2_bin.4.fa	0.0086	0.0056	96.47	0.224	95.69-97.21	0.148	0.11-0.19	1	1.087	641/13877	90.56	NODE_62_length_285377_cov_1.947786
biofilm_reads/SRR24442553_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/2_bin.37.fa	0.0085	0.0057	97.45	0.223	96.71-98.04	0.148	0.12-0.18	1	1.340	874/13876	91.47	NODE_483_length_57394_cov_1.273229
biofilm_reads/SRR24442553_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/5_bin.52.fa	0.0085	0.0135	97.53	0.223	97.07-97.95	0.147	0.13-0.17	1	1.078	2181/33853	91.53	NODE_7_length_590392_cov_2.060656
biofilm_reads/SRR24442553_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/4_bin.22.fa	0.0085	0.0172	97.48	0.222	97.13-97.80	0.147	0.13-0.16	1	1.128	2738/43026	91.50	NODE_160_length_113614_cov_1.206658
biofilm_reads/SRR24442553_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/4_bin.29.fa	0.0083	0.0059	95.41	0.217	94.53-96.29	0.144	0.11-0.19	1	1.116	484/14950	89.52	NODE_218_length_86764_cov_1.645198
biofilm_reads/SRR24442553_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/5_bin.18.fa	0.0083	0.0105	96.65	0.216	96.07-97.23	0.143	0.12-0.17	1	1.128	1268/26751	90.63	NODE_1761_length_23035_cov_0.861009
biofilm_reads/SRR24442553_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/8_bin.22.fa	0.0081	0.0093	96.31	0.211	95.72-96.93	0.140	0.11-0.17	1	1.129	1015/24446	90.25	NODE_278_length_122874_cov_1.290638
biofilm_reads/SRR24442553_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/4_bin.40.fa	0.0076	0.0070	98.09	0.200	97.41-98.65	0.132	0.11-0.16	1	1.075	1362/19569	91.76	NODE_12_length_476001_cov_7.410890
biofilm_reads/SRR24442553_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/8_bin.26.fa	0.0073	0.0080	96.87	0.189	96.33-97.42	0.126	0.10-0.15	1	1.123	1047/23219	90.49	NODE_10_length_739556_cov_2.900773
biofilm_reads/SRR24442553_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/3_bin.47.fa	0.0068	0.0025	96.94	0.178	95.76-98.41	0.118	0.07-0.16	1	1.115	330/7612	90.37	NODE_8213_length_9738_cov_0.718031
biofilm_reads/SRR24442553_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/Co_bin.78.fa	0.0065	0.0039	98.34	0.169	97.49-99.09	0.112	0.09-0.14	1	1.065	818/12722	91.53	NODE_11462_length_24977_cov_0.803058
biofilm_reads/SRR24442553_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/3_bin.89.fa	0.0063	0.0043	96.29	0.164	95.27-97.30	0.109	0.07-0.15	1	1.109	470/14422	89.54	NODE_1238_length_43295_cov_0.901177
biofilm_reads/SRR24442553_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/2_bin.33.fa	0.0058	0.0041	96.23	0.153	95.03-97.30	0.101	0.07-0.14	1	1.083	448/14777	89.34	NODE_200_length_127470_cov_1.208861
biofilm_reads/SRR24442553_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/5_bin.53.fa	0.0058	0.0033	95.75	0.151	94.54-97.02	0.100	0.06-0.14	1	1.123	300/11798	88.83	NODE_2207_length_19134_cov_0.669017
biofilm_reads/SRR24442553_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/3_bin.12.fa	0.0056	0.0015	96.72	0.145	95.28-98.33	0.096	0.05-0.16	1	1.056	198/5911	89.62	NODE_28_length_525625_cov_10.004411
biofilm_reads/SRR24442553_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/6_bin.32.fa	0.0054	0.0041	97.70	0.142	96.72-98.58	0.094	0.07-0.12	1	1.061	721/16188	90.45	NODE_51_length_332852_cov_1.318025
biofilm_reads/SRR24442553_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/8_bin.41.fa	0.0052	0.0035	95.54	0.135	94.09-96.82	0.090	0.06-0.14	1	1.049	304/14271	88.32	NODE_82_length_295771_cov_1.512224
biofilm_reads/SRR24442553_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/1_bin.18.fa	0.0047	0.0009	96.22	0.123	94.10-97.32	0.082	0.06-0.15	1	1.087	104/4283	88.70	NODE_1082_length_26010_cov_1.166094
biofilm_reads/SRR24442553_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/Co_bin.384.fa	0.0013	0.0013	98.92	0.034	96.68-99.97	0.023	0.02-0.04	1	1.011	354/21434	87.60	NODE_175_length_430558_cov_1.483875
biofilm_reads/SRR24442559_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/Co_bin.45.fa	12.7007	9.3095	99.70	274.126	NA-NA	HIGH	NA-NA	195	192.627	16614/18261	99.70	NODE_325_length_319053_cov_36.984093
biofilm_reads/SRR24442559_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/1_bin.30.fa	10.6164	8.2070	100.00	229.141	NA-NA	HIGH	NA-NA	163	164.217	19598/19598	100.00	NODE_5_length_879764_cov_29.748527
biofilm_reads/SRR24442559_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/2_bin.28.fa	10.4862	7.9772	100.00	226.330	NA-NA	HIGH	NA-NA	161	162.720	18633/18647	100.00	NODE_35_length_357553_cov_5.004594
biofilm_reads/SRR24442559_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/1_bin.40.fa	9.3789	3.9493	100.00	202.431	NA-NA	HIGH	NA-NA	144	144.294	10423/10429	100.00	NODE_2_length_1376629_cov_24.301006
biofilm_reads/SRR24442559_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/1_bin.22.fa	9.0533	11.5064	100.00	195.403	NA-NA	HIGH	NA-NA	139	141.550	31125/31127	100.00	NODE_11_length_489581_cov_24.345591
biofilm_reads/SRR24442559_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/1_bin.32.fa	6.5783	5.3826	99.98	141.983	NA-NA	HIGH	NA-NA	101	103.791	20414/20535	99.98	NODE_102_length_147659_cov_17.899568
biofilm_reads/SRR24442559_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/1_bin.1.fa	5.5362	4.7170	99.99	119.491	NA-NA	HIGH	NA-NA	85	88.225	21108/21174	99.99	NODE_40_length_247006_cov_14.337947
biofilm_reads/SRR24442559_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/2_bin.23.fa	3.3217	1.5891	99.98	71.694	NA-NA	HIGH	NA-NA	51	53.153	11857/11934	99.98	NODE_4_length_1144474_cov_2.268261
biofilm_reads/SRR24442559_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/8_bin.33.fa	2.2796	2.3194	99.48	49.202	NA-NA	HIGH	NA-NA	35	33.716	21379/25110	99.48	NODE_983_length_44268_cov_0.947305
biofilm_reads/SRR24442559_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/1_bin.20.fa	2.1493	1.7062	100.00	46.391	NA-NA	HIGH	NA-NA	33	45.861	19579/19598	100.00	NODE_12_length_461022_cov_6.972796
biofilm_reads/SRR24442559_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/1_bin.24.fa	2.0191	1.6687	100.00	43.579	NA-NA	HIGH	NA-NA	31	32.321	20636/20638	100.00	NODE_8_length_608799_cov_5.133686
biofilm_reads/SRR24442559_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/2_bin.33.fa	1.7586	1.0431	99.99	37.956	NA-NA	HIGH	NA-NA	27	26.906	14745/14777	99.99	NODE_200_length_127470_cov_1.208861
biofilm_reads/SRR24442559_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/2_bin.35.fa	1.5632	0.7042	99.90	33.739	NA-NA	HIGH	NA-NA	24	22.871	10860/11218	99.90	NODE_624_length_47691_cov_1.431272
biofilm_reads/SRR24442559_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/1_bin.4.fa	1.3678	0.6251	99.98	29.521	NA-NA	HIGH	NA-NA	21	21.999	10787/10857	99.98	NODE_394_length_60094_cov_2.581870
biofilm_reads/SRR24442559_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/1_bin.9.fa	1.3026	0.6399	100.00	28.115	NA-NA	HIGH	NA-NA	20	20.278	12308/12310	100.00	NODE_4_length_913046_cov_3.255035
biofilm_reads/SRR24442559_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/1_bin.38.fa	1.3026	1.2117	99.99	28.115	NA-NA	HIGH	NA-NA	20	19.773	22406/22471	99.99	NODE_172_length_106921_cov_3.226764
biofilm_reads/SRR24442559_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/2_bin.14.fa	0.9770	0.1461	99.85	21.087	NA-NA	HIGH	NA-NA	15	15.107	3428/3595	99.85	NODE_4486_length_10429_cov_1.724811
biofilm_reads/SRR24442559_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/1_bin.43.fa	0.9770	0.5080	100.00	21.087	NA-NA	HIGH	NA-NA	15	15.316	12887/12888	100.00	NODE_15_length_418462_cov_2.582139
biofilm_reads/SRR24442559_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/5_bin.9.fa	0.7431	0.4721	98.44	16.039	NA-NA	HIGH	NA-NA	11	11.409	9717/15802	98.44	NODE_124_length_185401_cov_14.829177
biofilm_reads/SRR24442559_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/4_bin.36.fa	0.6752	0.3618	95.79	14.574	NA-NA	HIGH	NA-NA	9	10.367	3449/13089	95.79	NODE_506_length_47623_cov_5.859209
biofilm_reads/SRR24442559_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/4_bin.16.fa	0.5899	0.3063	99.94	12.732	NA-NA	HIGH	NA-NA	9	9.057	12654/12909	99.94	NODE_45_length_267410_cov_17.021861
biofilm_reads/SRR24442559_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/7_bin.67.fa	0.5730	0.4494	99.87	12.368	NA-NA	HIGH	NA-NA	9	8.798	18644/19387	99.87	NODE_169_length_176218_cov_2.207132
biofilm_reads/SRR24442559_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/2_bin.60.fa	0.5494	0.3449	99.99	11.858	NA-NA	HIGH	NA-NA	8	8.435	15631/15682	99.99	NODE_28_length_397924_cov_1.941970
biofilm_reads/SRR24442559_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/2_bin.18.fa	0.5404	0.2839	99.93	11.664	NA-NA	HIGH	NA-NA	8	8.297	12533/12807	99.93	NODE_1348_length_25155_cov_2.000879
biofilm_reads/SRR24442559_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/Co_bin.168.fa	0.5139	0.3445	99.79	11.091	NA-NA	HIGH	NA-NA	8	7.890	15557/16615	99.79	NODE_2340_length_89714_cov_1.313505
biofilm_reads/SRR24442559_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/1_bin.12.fa	0.5106	0.3515	100.00	11.020	NA-NA	HIGH	NA-NA	8	7.839	16901/16911	100.00	NODE_21_length_349524_cov_1.649533
biofilm_reads/SRR24442559_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/1_bin.18.fa	0.5046	0.0865	99.99	10.890	NA-NA	HIGH	NA-NA	7	7.747	4264/4283	99.99	NODE_1082_length_26010_cov_1.166094
biofilm_reads/SRR24442559_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/Co_bin.364.fa	0.5009	0.1284	99.99	10.812	NA-NA	HIGH	NA-NA	7	7.691	6307/6317	99.99	NODE_185_length_414979_cov_2.736692
biofilm_reads/SRR24442559_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/Co_bin.282.fa	0.4992	0.3071	99.79	10.775	NA-NA	HIGH	NA-NA	7	7.665	14261/15202	99.79	NODE_711_length_200236_cov_1.533564
biofilm_reads/SRR24442559_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/4_bin.40.fa	0.4893	0.3848	99.82	10.560	NA-NA	HIGH	NA-NA	7	7.512	18513/19569	99.82	NODE_12_length_476001_cov_7.410890
biofilm_reads/SRR24442559_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/1_bin.17.fa	0.4561	0.2516	99.99	9.843	NA-NA	HIGH	NA-NA	7	7.002	13474/13521	99.99	NODE_787_length_34396_cov_1.068312
biofilm_reads/SRR24442559_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/2_bin.42.fa	0.4040	0.5310	99.98	8.721	NA-NA	HIGH	NA-NA	6	6.203	32364/32566	99.98	NODE_86_length_249076_cov_57.346143
biofilm_reads/SRR24442559_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/7_bin.58.fa	0.3897	0.3016	96.60	8.410	NA-NA	HIGH	NA-NA	5	5.983	6571/19203	96.60	NODE_225_length_148934_cov_1.206697
biofilm_reads/SRR24442559_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/Co_bin.381.fa	0.3827	0.2412	99.98	8.261	NA-NA	HIGH	NA-NA	6	5.876	15594/15697	99.98	NODE_710_length_200241_cov_5.038883
biofilm_reads/SRR24442559_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/1_bin.25.fa	0.3747	0.4028	99.99	8.087	NA-NA	HIGH	NA-NA	5	5.753	26683/26778	99.99	NODE_588_length_44461_cov_1.098389
biofilm_reads/SRR24442559_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/Co_bin.309.fa	0.3578	0.1127	99.92	7.722	NA-NA	HIGH	NA-NA	5	5.493	7702/7903	99.92	NODE_6778_length_38205_cov_1.023373
biofilm_reads/SRR24442559_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/Co_bin.181.fa	0.3540	0.2033	99.77	7.640	NA-NA	HIGH	NA-NA	5	5.435	13271/14271	99.77	NODE_3219_length_68923_cov_1.268780
biofilm_reads/SRR24442559_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/Co_bin.84.fa	0.3512	0.1772	99.96	7.580	NA-NA	HIGH	NA-NA	5	5.392	12270/12418	99.96	NODE_141_length_472975_cov_1.791216
biofilm_reads/SRR24442559_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/1_bin.13.fa	0.3483	0.1888	99.91	7.518	NA-NA	HIGH	NA-NA	5	5.348	13184/13563	99.91	NODE_838_length_32887_cov_0.970788
biofilm_reads/SRR24442559_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/7_bin.72.fa	0.3252	0.0393	99.85	7.019	NA-NA	HIGH	NA-NA	5	4.993	2992/3134	99.85	NODE_1594_length_31315_cov_0.974606
biofilm_reads/SRR24442559_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/Co_bin.48.fa	0.3008	0.1191	99.89	6.491	NA-NA	HIGH	NA-NA	4	4.618	9547/9866	99.89	NODE_7608_length_34929_cov_0.937101
biofilm_reads/SRR24442559_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/1_bin.26.fa	0.2930	0.1657	99.98	6.325	NA-NA	HIGH	NA-NA	4	4.499	13917/14017	99.98	NODE_480_length_51774_cov_1.133076
biofilm_reads/SRR24442559_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/3_bin.36.fa	0.2840	0.1903	99.68	6.129	NA-NA	HIGH	NA-NA	4	4.360	14960/16505	99.68	NODE_114_length_217954_cov_5.715022
biofilm_reads/SRR24442559_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/2_bin.53.fa	0.2561	0.1860	99.88	5.528	NA-NA	HIGH	NA-NA	4	3.932	17513/18156	99.88	NODE_2_length_1341954_cov_2.398168
biofilm_reads/SRR24442559_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/1_bin.6.fa	0.2558	0.0893	99.95	5.521	NA-NA	HIGH	NA-NA	4	3.927	8428/8563	99.95	NODE_2966_length_10373_cov_0.623951
biofilm_reads/SRR24442559_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/2_bin.50.fa	0.2538	0.0407	99.87	5.478	NA-NA	HIGH	NA-NA	4	3.897	3912/4078	99.87	NODE_131_length_193797_cov_2.216208
biofilm_reads/SRR24442559_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/1_bin.44.fa	0.2142	0.1327	99.94	4.624	NA-NA	HIGH	NA-NA	3	3.289	14729/15025	99.94	NODE_2231_length_13475_cov_0.892194
biofilm_reads/SRR24442559_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/6_bin.43.fa	0.2127	0.0970	97.81	4.592	NA-NA	HIGH	NA-NA	3	3.266	5423/10781	97.81	NODE_598_length_67291_cov_3.722828
biofilm_reads/SRR24442559_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/7_bin.82.fa	0.1920	0.0895	98.84	4.144	NA-NA	HIGH	NA-NA	3	2.948	8032/11516	98.84	NODE_195_length_162426_cov_4.004917
biofilm_reads/SRR24442559_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/2_bin.31.fa	0.1546	0.1217	97.88	3.337	97.85-98.08	2.374	1.93-2.41	2	2.744	9224/19610	97.60	NODE_37_length_356413_cov_2.725678
biofilm_reads/SRR24442559_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/5_bin.32.fa	0.1459	0.1516	99.89	3.148	99.87-99.92	2.239	2.16-2.29	2	2.724	22792/26199	99.55	NODE_27_length_372960_cov_4.218210
biofilm_reads/SRR24442559_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/2_bin.15.fa	0.1286	0.2126	99.97	2.776	99.91-99.99	1.975	1.93-2.11	2	2.492	35253/41031	99.51	NODE_16_length_511518_cov_7.517948
biofilm_reads/SRR24442559_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/Co_bin.375.fa	0.1268	0.0563	99.92	2.736	99.88-99.97	1.947	1.86-2.04	2	2.408	9379/11138	99.45	NODE_4356_length_54534_cov_1.099068
biofilm_reads/SRR24442559_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/Co_bin.206.fa	0.1210	0.0666	99.94	2.612	99.89-99.99	1.858	1.79-1.95	2	2.370	11338/13583	99.42	NODE_5767_length_43418_cov_1.314361
biofilm_reads/SRR24442559_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/2_bin.27.fa	0.1204	0.0677	99.91	2.598	99.85-99.96	1.848	1.76-1.92	2	2.354	11447/13871	99.38	NODE_345_length_77263_cov_1.246240
biofilm_reads/SRR24442559_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/6_bin.30.fa	0.1132	0.0972	99.99	2.443	99.94-100.02	1.738	1.69-1.80	2	2.497	17602/21248	99.39	NODE_5_length_911061_cov_2.488827
biofilm_reads/SRR24442559_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/Co_bin.179.fa	0.1050	0.0499	99.18	2.267	99.13-99.24	1.613	1.55-1.68	2	2.118	7511/11988	98.50	NODE_53_length_713378_cov_48.701220
biofilm_reads/SRR24442559_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/Co_bin.306.fa	0.1008	0.0508	99.81	2.176	99.75-99.87	1.548	1.48-1.61	2	2.064	9476/12662	99.07	NODE_3691_length_61686_cov_1.286603
biofilm_reads/SRR24442559_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/Co_bin.41.fa	0.0988	0.0484	99.98	2.133	99.92-100.05	1.518	1.45-1.57	2	2.102	9462/12063	99.22	NODE_2122_length_96043_cov_1.278984
biofilm_reads/SRR24442559_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/3_bin.7.fa	0.0963	0.0607	100.00	2.080	99.96-100.07	1.479	1.43-1.53	2	2.084	12344/15777	99.21	NODE_88_length_271053_cov_52.924507
biofilm_reads/SRR24442559_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/5_bin.31.fa	0.0933	0.0203	98.35	2.014	98.17-98.50	1.433	1.28-1.59	2	2.982	2433/5284	97.53	NODE_534_length_68887_cov_1.936460
biofilm_reads/SRR24442559_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/Co_bin.25.fa	0.0929	0.0477	99.97	2.005	99.90-100.03	1.427	1.36-1.49	2	2.086	9831/12938	99.12	NODE_619_length_216903_cov_1.412140
biofilm_reads/SRR24442559_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/7_bin.1.fa	0.0830	0.0467	99.59	1.790	NA-NA	HIGH	NA-NA	5	1.274	12305/13960	99.59	NODE_4_length_1005531_cov_45.644414
biofilm_reads/SRR24442559_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/3_bin.86.fa	0.0783	0.0488	99.45	1.691	99.38-99.52	1.203	1.16-1.24	2	1.866	9201/15334	98.37	NODE_1050_length_49343_cov_1.261094
biofilm_reads/SRR24442559_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/Co_bin.357.fa	0.0781	0.0482	97.73	1.685	97.64-97.84	1.199	1.12-1.27	2	2.918	5294/15198	96.66	NODE_28286_length_12430_cov_0.867675
biofilm_reads/SRR24442559_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/2_bin.59.fa	0.0732	0.0277	99.50	1.579	99.41-99.59	1.123	1.07-1.17	1	1.742	5383/9203	98.28	NODE_1466_length_23486_cov_0.861552
biofilm_reads/SRR24442559_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/2_bin.22.fa	0.0640	0.0375	99.84	1.382	99.77-99.92	0.983	0.95-1.02	1	1.600	8766/14492	98.39	NODE_25_length_413032_cov_2.643945
biofilm_reads/SRR24442559_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/2_bin.48.fa	0.0634	0.0382	99.79	1.369	99.71-99.87	0.974	0.94-1.01	1	1.640	8843/14957	98.32	NODE_427_length_63777_cov_3.142404
biofilm_reads/SRR24442559_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/6_bin.24.fa	0.0631	0.0109	99.89	1.361	99.74-100.07	0.968	0.89-1.04	1	1.671	2622/4311	98.41	NODE_127_length_201766_cov_1.862447
biofilm_reads/SRR24442559_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/5_bin.6.fa	0.0623	0.0397	99.85	1.344	99.77-99.92	0.956	0.92-0.99	1	1.648	9342/15694	98.34	NODE_57_length_262421_cov_2.499161
biofilm_reads/SRR24442559_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/4_bin.49.fa	0.0571	0.0317	98.19	1.232	98.06-98.33	0.876	0.82-0.94	1	1.767	4673/13799	96.57	NODE_78_length_202578_cov_5.318976
biofilm_reads/SRR24442559_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/6_bin.28.fa	0.0558	0.0230	99.63	1.204	99.48-99.74	0.856	0.81-0.91	1	1.551	5258/10115	97.91	NODE_861_length_48643_cov_1.371094
biofilm_reads/SRR24442559_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/2_bin.17.fa	0.0521	0.0142	99.31	1.124	99.13-99.47	0.799	0.75-0.86	1	1.534	2899/6422	97.47	NODE_2006_length_18333_cov_1.269581
biofilm_reads/SRR24442559_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/Co_bin.250.fa	0.0494	0.0244	99.57	1.066	99.43-99.68	0.758	0.72-0.80	1	1.471	5713/12098	97.61	NODE_10229_length_27382_cov_1.029609
biofilm_reads/SRR24442559_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/6_bin.47.fa	0.0493	0.0083	99.80	1.064	99.59-99.99	0.757	0.69-0.81	1	1.461	2115/4180	97.83	NODE_318_length_110671_cov_1.148285
biofilm_reads/SRR24442559_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/Co_bin.134.fa	0.0478	0.0295	99.68	1.032	99.55-99.77	0.734	0.70-0.76	1	1.504	7258/15180	97.65	NODE_1514_length_124081_cov_4.612187
biofilm_reads/SRR24442559_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/Co_bin.34.fa	0.0452	0.0074	99.84	0.975	99.64-100.02	0.694	0.64-0.75	1	1.440	1960/4056	97.68	NODE_4953_length_49082_cov_1.417547
biofilm_reads/SRR24442559_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/Co_bin.314.fa	0.0448	0.0230	99.67	0.967	99.54-99.79	0.688	0.66-0.72	1	1.435	5882/12894	97.50	NODE_6766_length_38255_cov_1.615401
biofilm_reads/SRR24442559_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/4_bin.26.fa	0.0444	0.0287	99.62	0.958	99.46-99.74	0.682	0.65-0.72	1	1.418	7131/15992	97.43	NODE_117_length_153800_cov_1.091740
biofilm_reads/SRR24442559_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/7_bin.7.fa	0.0422	0.0129	95.38	0.911	95.00-95.78	0.648	0.54-0.73	1	1.537	819/7329	93.17	NODE_5813_length_9784_cov_0.484726
biofilm_reads/SRR24442559_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/6_bin.45.fa	0.0421	0.0266	99.68	0.909	99.55-99.80	0.647	0.61-0.68	1	1.457	6811/15495	97.38	NODE_15_length_537038_cov_2.339526
biofilm_reads/SRR24442559_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/7_bin.73.fa	0.0402	0.0305	99.29	0.868	99.18-99.42	0.617	0.59-0.65	1	1.402	7706/18642	97.19	NODE_751_length_62326_cov_2.122751
biofilm_reads/SRR24442559_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/7_bin.79.fa	0.0401	0.0218	99.64	0.865	99.50-99.77	0.615	0.58-0.65	1	1.372	5694/13617	97.23	NODE_166_length_177415_cov_1.379067
biofilm_reads/SRR24442559_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/4_bin.29.fa	0.0397	0.0240	99.38	0.858	99.25-99.54	0.610	0.57-0.64	1	1.389	5734/14950	96.96	NODE_218_length_86764_cov_1.645198
biofilm_reads/SRR24442559_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/Co_bin.268.fa	0.0395	0.0252	99.74	0.853	99.61-99.86	0.607	0.57-0.63	1	1.425	6719/15737	97.29	NODE_1616_length_117856_cov_1.637056
biofilm_reads/SRR24442559_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/3_bin.46.fa	0.0384	0.0151	98.78	0.830	98.57-99.03	0.590	0.54-0.63	1	1.357	2998/9671	96.29	NODE_994_length_51255_cov_4.146964
biofilm_reads/SRR24442559_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/4_bin.7.fa	0.0374	0.0219	99.35	0.806	99.20-99.52	0.574	0.53-0.61	1	1.330	5229/14401	96.78	NODE_172_length_103740_cov_1.562410
