Sample_file	Genome_file	Taxonomic_abundance	Sequence_abundance	Adjusted_ANI	Eff_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	Contig_name
sludge/SRR3732729_1.fastq.gz	IMGVR_all_nucleotides-high_confidence.fna.gz	0.0175	0.0017	97.75	1.636	97.20-98.88	1.636	0.80-1.89	2	2.190	63/154	97.16	IMGVR_UViG_3300017642_000026|3300017642|Ga0183098_10703
sludge/SRR3732729_1.fastq.gz	IMGVR_all_nucleotides-high_confidence.fna.gz	0.0171	0.0013	95.35	1.600	95.24-97.43	1.600	0.60-1.82	2	2.077	26/137	94.78	IMGVR_UViG_3300045988_181745|3300045988|Ga0495776_052671
sludge/SRR3732729_1.fastq.gz	IMGVR_all_nucleotides-high_confidence.fna.gz	0.0165	0.0009	96.94	1.538	96.64-98.61	1.538	0.62-1.73	2	2.355	31/100	96.29	IMGVR_UViG_3300012889_000046|3300012889|Ga0163159_1001662
sludge/SRR3732729_1.fastq.gz	IMGVR_all_nucleotides-high_confidence.fna.gz	0.0161	0.0020	99.01	1.500	98.45-100.00	1.500	0.77-2.11	2	2.937	111/192	98.25	IMGVR_UViG_3300004628_000003|3300004628|Ga0070399_1000429
sludge/SRR3732729_1.fastq.gz	IMGVR_all_nucleotides-high_confidence.fna.gz	0.0161	0.0013	96.06	1.500	95.47-97.97	1.500	0.56-1.76	2	1.606	33/143	95.38	IMGVR_UViG_2199352027_000021|2199352027|BMHB3a_c153348
sludge/SRR3732729_1.fastq.gz	IMGVR_all_nucleotides-high_confidence.fna.gz	0.0153	0.0005	98.13	1.429	97.69-100.12	1.429	0.44-1.80	2	1.517	29/65	97.43	IMGVR_UViG_3300001784_000053|3300001784|JGI20225J20221_1002448
sludge/SRR3732729_1.fastq.gz	IMGVR_all_nucleotides-high_confidence.fna.gz	0.0153	0.0014	95.69	1.429	95.28-97.52	1.429	0.59-1.83	2	1.667	30/145	95.04	IMGVR_UViG_3300012889_000511|3300012889|Ga0163159_1000510|11764-48060
sludge/SRR3732729_1.fastq.gz	IMGVR_all_nucleotides-high_confidence.fna.gz	0.0153	0.0010	97.70	1.429	96.86-99.30	1.429	0.60-1.83	2	2.447	38/100	96.93	IMGVR_UViG_3300016725_000032|3300016725|Ga0183101_1001305
sludge/SRR3732729_1.fastq.gz	IMGVR_all_nucleotides-high_confidence.fna.gz	0.0151	0.0020	97.03	1.407	96.37-97.91	1.407	0.85-1.90	2	2.015	67/221	96.22	IMGVR_UViG_3300028667_000063|3300028667|Ga0268359_13118|234633-287000
sludge/SRR3732729_1.fastq.gz	IMGVR_all_nucleotides-high_confidence.fna.gz	0.0149	0.0023	96.45	1.391	95.66-97.86	1.391	0.50-1.73	2	3.049	61/243	95.64	IMGVR_UViG_3300017814_000035|3300017814|Ga0183095_10777
sludge/SRR3732729_1.fastq.gz	IMGVR_all_nucleotides-high_confidence.fna.gz	0.0148	0.0009	97.53	1.385	96.58-98.88	1.385	0.57-1.83	2	2.605	38/107	96.72	IMGVR_UViG_3300028582_000085|3300028582|Ga0268360_1001543
sludge/SRR3732729_1.fastq.gz	IMGVR_all_nucleotides-high_confidence.fna.gz	0.0148	0.0005	99.06	1.385	98.46-100.94	1.385	0.48-1.69	2	1.694	36/59	98.42	IMGVR_UViG_3300012889_000205|3300012889|Ga0163159_1003006
sludge/SRR3732729_1.fastq.gz	IMGVR_all_nucleotides-high_confidence.fna.gz	0.0147	0.0007	99.34	1.375	98.60-100.78	1.375	0.60-1.85	2	2.500	44/71	98.47	IMGVR_UViG_3300028326_000041|3300028326|Ga0268263_1001708
sludge/SRR3732729_1.fastq.gz	gtdb_genomes_reps_r214/database/GCA/012/797/695/GCA_012797695.1_genomic.fna.gz	0.0144	0.1183	96.82	1.341	96.70-96.92	1.341	1.25-1.43	2	2.496	3672/13396	95.91	JAAZOQ010000264.1 MAG: Anaerolineaceae bacterium isolate AS27yjCOA_78 100279_AS27, whole genome shotgun sequence
sludge/SRR3732729_1.fastq.gz	IMGVR_all_nucleotides-high_confidence.fna.gz	0.0143	0.0013	97.05	1.333	95.95-98.60	1.333	0.57-1.83	2	1.878	41/137	96.18	IMGVR_UViG_3300028667_000061|3300028667|Ga0268359_12890|4581-38900
sludge/SRR3732729_1.fastq.gz	IMGVR_all_nucleotides-high_confidence.fna.gz	0.0138	0.0006	98.96	1.286	98.05-100.82	1.286	0.50-1.85	2	2.205	44/76	98.25	IMGVR_UViG_3300001857_000002|3300001857|draft_100050
sludge/SRR3732729_1.fastq.gz	IMGVR_all_nucleotides-high_confidence.fna.gz	0.0138	0.0007	99.46	1.286	98.61-100.74	1.286	0.65-1.90	2	2.837	49/78	98.51	IMGVR_UViG_3300017814_000176|3300017814|Ga0183095_10357|73630-92944
sludge/SRR3732729_1.fastq.gz	IMGVR_all_nucleotides-high_confidence.fna.gz	0.0137	0.0016	98.26	1.280	97.70-99.56	1.280	0.65-1.68	2	3.289	76/178	97.29	IMGVR_UViG_3300016725_000180|3300016725|Ga0183101_1000658
sludge/SRR3732729_1.fastq.gz	IMGVR_all_nucleotides-high_confidence.fna.gz	0.0136	0.0011	98.59	1.267	97.92-99.89	1.267	0.69-1.75	2	1.970	67/141	97.63	IMGVR_UViG_3300017642_000024|3300017642|Ga0183098_10733|573-31571
sludge/SRR3732729_1.fastq.gz	IMGVR_all_nucleotides-high_confidence.fna.gz	0.0134	0.0014	98.41	1.250	97.65-99.54	1.250	0.65-2.09	2	2.772	79/176	97.45	IMGVR_UViG_3300016725_000015|3300016725|Ga0183101_1000751
sludge/SRR3732729_1.fastq.gz	IMGVR_all_nucleotides-high_confidence.fna.gz	0.0132	0.0013	98.11	1.231	97.28-99.36	1.231	0.52-1.85	2	2.234	64/160	97.09	IMGVR_UViG_3300017642_000040|3300017642|Ga0183098_10045|329306-366555
sludge/SRR3732729_1.fastq.gz	gtdb_genomes_reps_r214/database/GCA/023/395/615/GCA_023395615.1_genomic.fna.gz	0.0129	0.0902	98.18	1.201	98.06-98.30	1.201	1.13-1.27	2	2.393	4747/11838	97.10	JAEWYP010000053.1 MAG: Firmicutes bacterium isolate OH_SFB_176 k127_100917, whole genome shotgun sequence
sludge/SRR3732729_1.fastq.gz	IMGVR_all_nucleotides-high_confidence.fna.gz	0.0129	0.0009	96.68	1.200	95.52-97.93	1.200	0.56-2.00	2	2.500	32/126	95.68	IMGVR_UViG_3300043962_000053|3300043962|Ga0455808_00438
sludge/SRR3732729_1.fastq.gz	IMGVR_all_nucleotides-high_confidence.fna.gz	0.0129	0.0007	97.36	1.200	NA-NA	1.200	NA-NA	2	1.923	26/82	96.36	IMGVR_UViG_3300017643_000022|3300017643|Ga0183097_11026
sludge/SRR3732729_1.fastq.gz	IMGVR_all_nucleotides-high_confidence.fna.gz	0.0129	0.0012	96.33	1.200	95.24-98.28	1.200	0.55-1.67	2	3.220	41/181	95.32	IMGVR_UViG_3300016722_000135|3300016722|Ga0183100_1000278|6058-41604
sludge/SRR3732729_1.fastq.gz	IMGVR_all_nucleotides-high_confidence.fna.gz	0.0129	0.0006	97.71	1.200	96.62-99.10	1.200	0.53-2.25	2	3.133	30/85	96.70	IMGVR_UViG_2199352027_000016|2199352027|BMHB3a_c153190
sludge/SRR3732729_1.fastq.gz	IMGVR_all_nucleotides-high_confidence.fna.gz	0.0124	0.0006	98.81	1.154	97.53-100.01	1.154	0.63-2.10	2	2.030	33/68	97.69	IMGVR_UViG_3300028326_000040|3300028326|Ga0268263_1001671
sludge/SRR3732729_1.fastq.gz	gtdb_genomes_reps_r214/database/GCA/023/399/215/GCA_023399215.1_genomic.fna.gz	0.0123	0.1330	95.17	1.146	95.01-95.34	1.146	1.05-1.25	2	3.092	2745/18258	94.07	JAEWQJ010000042.1 MAG: Euryarchaeota archaeon isolate OH_SBrB_19 k127_1007619, whole genome shotgun sequence
sludge/SRR3732729_1.fastq.gz	IMGVR_all_nucleotides-high_confidence.fna.gz	0.0122	0.0011	97.71	1.143	96.68-98.78	1.143	0.64-1.87	2	2.000	47/138	96.59	IMGVR_UViG_3300016738_000343|3300016738|Ga0183096_1000781
sludge/SRR3732729_1.fastq.gz	gtdb_genomes_reps_r214/database/GCA/020/692/325/GCA_020692325.1_genomic.fna.gz	0.0122	0.0959	95.63	1.141	95.46-95.83	1.141	1.02-1.24	2	2.768	2299/13251	94.51	JAIMKR010000016.1 MAG: Desulfocurvus sp. isolate GA_180221_E-2-1-MAG-66_14 NODE_100_length_67223_cov_8.824544, whole genome shotgun sequence
sludge/SRR3732729_1.fastq.gz	IMGVR_all_nucleotides-high_confidence.fna.gz	0.0121	0.0004	98.69	1.125	NA-NA	1.125	NA-NA	2	2.464	28/58	97.68	IMGVR_UViG_3300001784_000126|3300001784|JGI20225J20221_1002370
sludge/SRR3732729_1.fastq.gz	IMGVR_all_nucleotides-high_confidence.fna.gz	0.0119	0.0013	96.18	1.111	95.13-98.03	1.111	0.50-1.73	2	1.744	39/184	95.12	IMGVR_UViG_3300001784_000319|3300001784|JGI20225J20221_1001328|12097-54210
sludge/SRR3732729_1.fastq.gz	IMGVR_all_nucleotides-high_confidence.fna.gz	0.0119	0.0013	96.49	1.111	95.51-98.07	1.111	0.50-1.54	2	2.479	48/193	95.61	IMGVR_UViG_3300017642_000064|3300017642|Ga0183098_10397|37207-78389
sludge/SRR3732729_1.fastq.gz	gtdb_genomes_reps_r214/database/GCA/023/419/375/GCA_023419375.1_genomic.fna.gz	0.0118	0.1065	96.83	1.097	96.69-96.93	1.097	1.03-1.18	2	2.683	3950/15048	95.78	JAEZYD010000029.1 MAG: Proteobacteria bacterium isolate OH_PFB_223 k127_1008990, whole genome shotgun sequence
sludge/SRR3732729_1.fastq.gz	IMGVR_all_nucleotides-high_confidence.fna.gz	0.0117	0.0014	96.31	1.091	95.31-97.89	1.091	0.55-1.68	1	1.488	43/194	95.26	IMGVR_UViG_2199352027_000024|2199352027|BMHB3a_c153395
sludge/SRR3732729_1.fastq.gz	IMGVR_all_nucleotides-high_confidence.fna.gz	0.0115	0.0014	98.34	1.073	97.38-99.26	1.073	0.73-1.65	2	1.829	82/205	97.09	IMGVR_UViG_3300017814_000085|3300017814|Ga0183095_10195|48546-94462
sludge/SRR3732729_1.fastq.gz	IMGVR_all_nucleotides-high_confidence.fna.gz	0.0114	0.0011	95.67	1.067	94.71-97.49	1.067	0.45-1.71	1	1.828	29/167	94.51	IMGVR_UViG_3300004628_000215|3300004628|Ga0070399_1000652
sludge/SRR3732729_1.fastq.gz	IMGVR_all_nucleotides-high_confidence.fna.gz	0.0114	0.0004	99.46	1.067	98.55-101.39	1.067	0.44-1.73	2	2.000	33/58	98.20	IMGVR_UViG_3300016738_000042|3300016738|Ga0183096_1002210
sludge/SRR3732729_1.fastq.gz	IMGVR_all_nucleotides-high_confidence.fna.gz	0.0110	0.0014	98.22	1.029	97.16-99.22	1.029	0.65-1.60	2	2.050	80/206	96.99	IMGVR_UViG_3300016738_000197|3300016738|Ga0183096_1000536
sludge/SRR3732729_1.fastq.gz	IMGVR_all_nucleotides-high_confidence.fna.gz	0.0107	0.0004	95.17	1.000	NA-NA	LOW	NA-NA	1	0.909	11/51	95.17	IMGVR_UViG_3300009873_001288|3300009873|Ga0131077_10015803
sludge/SRR3732729_1.fastq.gz	IMGVR_all_nucleotides-high_confidence.fna.gz	0.0107	0.0004	96.01	1.000	NA-NA	LOW	NA-NA	1	1.400	15/53	96.01	IMGVR_UViG_3300009873_001425|3300009873|Ga0131077_10024230
sludge/SRR3732729_1.fastq.gz	IMGVR_all_nucleotides-high_confidence.fna.gz	0.0107	0.0005	95.09	1.000	NA-NA	LOW	NA-NA	1	1.588	17/81	95.09	IMGVR_UViG_3300009666_000081|3300009666|Ga0116182_1002581
sludge/SRR3732729_1.fastq.gz	IMGVR_all_nucleotides-high_confidence.fna.gz	0.0107	0.0003	95.15	1.000	NA-NA	LOW	NA-NA	1	1.333	12/56	95.15	IMGVR_UViG_3300010352_002566|3300010352|Ga0116247_10009667
sludge/SRR3732729_1.fastq.gz	IMGVR_all_nucleotides-high_confidence.fna.gz	0.0107	0.0009	95.57	1.000	NA-NA	1.000	NA-NA	2	2.286	28/162	94.49	IMGVR_UViG_3300001784_000035|3300001784|JGI20225J20221_1001515
sludge/SRR3732729_1.fastq.gz	IMGVR_all_nucleotides-high_confidence.fna.gz	0.0107	0.0004	95.73	1.000	NA-NA	LOW	NA-NA	1	0.733	15/58	95.73	IMGVR_UViG_3300012886_000476|3300012886|Ga0160425_1001912|3-13823
sludge/SRR3732729_1.fastq.gz	IMGVR_all_nucleotides-high_confidence.fna.gz	0.0107	0.0009	96.06	1.000	95.21-98.08	1.000	0.38-1.88	2	2.185	27/142	94.79	IMGVR_UViG_2518645616_000010|2518645616|2518683011|3848-37224
sludge/SRR3732729_1.fastq.gz	IMGVR_all_nucleotides-high_confidence.fna.gz	0.0107	0.0003	96.07	1.000	NA-NA	LOW	NA-NA	1	1.733	15/52	96.07	IMGVR_UViG_3300029641_000013|3300029641|Ga0245180_100704
sludge/SRR3732729_1.fastq.gz	IMGVR_all_nucleotides-high_confidence.fna.gz	0.0107	0.0004	95.09	1.000	NA-NA	LOW	NA-NA	1	1.385	13/62	95.09	IMGVR_UViG_3300001784_000051|3300001784|JGI20225J20221_1002200
sludge/SRR3732729_1.fastq.gz	IMGVR_all_nucleotides-high_confidence.fna.gz	0.0107	0.0005	95.45	1.000	NA-NA	LOW	NA-NA	1	1.190	21/89	95.45	IMGVR_UViG_3300028326_000234|3300028326|Ga0268263_1001583
sludge/SRR3732729_1.fastq.gz	IMGVR_all_nucleotides-high_confidence.fna.gz	0.0107	0.0013	96.10	1.000	95.12-97.81	1.000	0.46-1.73	1	1.395	38/195	94.86	IMGVR_UViG_3300028326_000327|3300028326|Ga0268263_1000256|62958-110242
sludge/SRR3732729_1.fastq.gz	IMGVR_all_nucleotides-high_confidence.fna.gz	0.0107	0.0005	96.13	1.000	NA-NA	LOW	NA-NA	1	1.440	25/85	96.13	IMGVR_UViG_3300012889_000052|3300012889|Ga0163159_1001932
sludge/SRR3732729_1.fastq.gz	IMGVR_all_nucleotides-high_confidence.fna.gz	0.0107	0.0004	96.10	1.000	NA-NA	LOW	NA-NA	1	1.217	23/79	96.10	IMGVR_UViG_3300012889_000059|3300012889|Ga0163159_1002258
sludge/SRR3732729_1.fastq.gz	IMGVR_all_nucleotides-high_confidence.fna.gz	0.0107	0.0007	97.71	1.000	96.64-99.62	1.000	0.48-1.57	1	1.583	36/113	96.38	IMGVR_UViG_3300028582_000025|3300028582|Ga0268360_1001379
sludge/SRR3732729_1.fastq.gz	IMGVR_all_nucleotides-high_confidence.fna.gz	0.0107	0.0003	95.92	1.000	NA-NA	LOW	NA-NA	1	0.643	14/51	95.92	IMGVR_UViG_3300010365_000405|3300010365|Ga0116251_10009468
sludge/SRR3732729_1.fastq.gz	IMGVR_all_nucleotides-high_confidence.fna.gz	0.0107	0.0005	95.93	1.000	NA-NA	LOW	NA-NA	1	1.583	24/87	95.93	IMGVR_UViG_3300017814_000150|3300017814|Ga0183095_11006|19208-37877
sludge/SRR3732729_1.fastq.gz	IMGVR_all_nucleotides-high_confidence.fna.gz	0.0107	0.0003	96.87	1.000	NA-NA	LOW	NA-NA	1	1.409	22/59	96.87	IMGVR_UViG_3300012889_000077|3300012889|Ga0163159_1003342
sludge/SRR3732729_1.fastq.gz	IMGVR_all_nucleotides-high_confidence.fna.gz	0.0107	0.0003	95.17	1.000	NA-NA	LOW	NA-NA	1	1.182	11/51	95.17	IMGVR_UViG_3300016738_000053|3300016738|Ga0183096_1002544
sludge/SRR3732729_1.fastq.gz	IMGVR_all_nucleotides-high_confidence.fna.gz	0.0107	0.0003	97.53	1.000	NA-NA	LOW	NA-NA	1	1.174	23/50	97.53	IMGVR_UViG_3300016725_000044|3300016725|Ga0183101_1002980
sludge/SRR3732729_1.fastq.gz	IMGVR_all_nucleotides-high_confidence.fna.gz	0.0107	0.0005	95.37	1.000	NA-NA	LOW	NA-NA	1	0.941	17/74	95.37	IMGVR_UViG_3300016738_000148|3300016738|Ga0183096_1001785
sludge/SRR3732729_1.fastq.gz	gtdb_genomes_reps_r214/database/GCF/018/223/745/GCF_018223745.1_genomic.fna.gz	0.0106	0.1624	95.69	0.991	95.53-95.83	0.991	0.91-1.05	2	2.265	3984/24500	94.31	NZ_CP073653.1 Clostridium beijerinckii strain DSM 791 chromosome, complete genome
sludge/SRR3732729_1.fastq.gz	IMGVR_all_nucleotides-high_confidence.fna.gz	0.0102	0.0007	98.61	0.957	97.26-100.30	0.957	0.42-1.65	1	1.462	39/95	97.17	IMGVR_UViG_3300012889_000038|3300012889|Ga0163159_1001274
sludge/SRR3732729_1.fastq.gz	IMGVR_all_nucleotides-high_confidence.fna.gz	0.0101	0.0004	99.02	0.947	97.68-100.66	0.947	0.40-1.64	1	1.324	37/75	97.75	IMGVR_UViG_3300001865_000132|3300001865|JGI2065J20421_1001485
sludge/SRR3732729_1.fastq.gz	IMGVR_all_nucleotides-high_confidence.fna.gz	0.0100	0.0009	96.92	0.933	95.86-98.51	0.933	0.50-1.50	2	2.455	33/138	95.49	IMGVR_UViG_3300027566_000022|3300027566|Ga0209639_1000948
sludge/SRR3732729_1.fastq.gz	IMGVR_all_nucleotides-high_confidence.fna.gz	0.0097	0.0011	96.35	0.909	95.24-98.12	0.909	0.38-1.58	1	1.725	40/205	94.87	IMGVR_UViG_3300001784_000310|3300001784|JGI20225J20221_1000705|399-43004
sludge/SRR3732729_1.fastq.gz	IMGVR_all_nucleotides-high_confidence.fna.gz	0.0096	0.0008	98.59	0.900	97.29-100.00	0.900	0.40-1.69	2	2.235	51/127	97.10	IMGVR_UViG_3300012886_000217|3300012886|Ga0160425_1001002
sludge/SRR3732729_1.fastq.gz	gtdb_genomes_reps_r214/database/GCA/003/010/405/GCA_003010405.1_genomic.fna.gz	0.0095	0.0887	97.68	0.885	97.53-97.81	0.885	0.82-0.93	1	1.699	4429/15381	96.06	PJLO01000061.1 MAG: Acidobacteria bacterium isolate Tolsyn NODE_10288, whole genome shotgun sequence
sludge/SRR3732729_1.fastq.gz	IMGVR_all_nucleotides-high_confidence.fna.gz	0.0093	0.0010	98.07	0.867	96.84-99.47	0.867	0.44-1.36	1	1.566	53/163	96.44	IMGVR_UViG_3300017814_000134|3300017814|Ga0183095_10263|141553-183890
sludge/SRR3732729_1.fastq.gz	IMGVR_all_nucleotides-high_confidence.fna.gz	0.0092	0.0009	97.97	0.857	96.61-99.52	0.857	0.41-1.41	1	1.796	54/170	96.37	IMGVR_UViG_3300028580_000045|3300028580|Ga0268357_100651
sludge/SRR3732729_1.fastq.gz	IMGVR_all_nucleotides-high_confidence.fna.gz	0.0091	0.0010	96.45	0.846	95.01-98.39	0.846	0.41-1.39	1	1.200	40/199	94.96	IMGVR_UViG_3300001784_000015|3300001784|JGI20225J20221_1000788
sludge/SRR3732729_1.fastq.gz	IMGVR_all_nucleotides-high_confidence.fna.gz	0.0091	0.0006	99.25	0.846	97.95-100.83	0.846	0.36-1.57	2	1.870	54/114	97.62	IMGVR_UViG_3300001865_000011|3300001865|JGI2065J20421_1000951
sludge/SRR3732729_1.fastq.gz	IMGVR_all_nucleotides-high_confidence.fna.gz	0.0090	0.0010	96.14	0.842	95.01-97.98	0.842	0.36-1.60	1	1.500	32/183	94.53	IMGVR_UViG_3300042975_000001|3300042975|Ga0455831_224
sludge/SRR3732729_1.fastq.gz	IMGVR_all_nucleotides-high_confidence.fna.gz	0.0089	0.0008	97.15	0.833	95.59-99.07	0.833	0.34-1.37	1	1.643	42/176	95.48	IMGVR_UViG_3300028326_000344|3300028326|Ga0268263_1000433|19557-54015
sludge/SRR3732729_1.fastq.gz	IMGVR_all_nucleotides-high_confidence.fna.gz	0.0089	0.0010	98.70	0.828	97.72-99.90	0.828	0.45-1.50	2	2.653	75/189	97.06	IMGVR_UViG_3300017814_000131|3300017814|Ga0183095_10243|22618-65725
sludge/SRR3732729_1.fastq.gz	IMGVR_all_nucleotides-high_confidence.fna.gz	0.0088	0.0006	97.94	0.824	96.56-99.20	0.824	0.44-1.47	2	2.158	38/125	96.23	IMGVR_UViG_3300001784_000316|3300001784|JGI20225J20221_1000972|7604-35961
sludge/SRR3732729_1.fastq.gz	IMGVR_all_nucleotides-high_confidence.fna.gz	0.0088	0.0005	98.43	0.824	97.15-100.32	0.824	0.33-1.60	1	1.719	32/90	96.72	IMGVR_UViG_3300017643_000062|3300017643|Ga0183097_10034|244431-267053
sludge/SRR3732729_1.fastq.gz	IMGVR_all_nucleotides-high_confidence.fna.gz	0.0087	0.0006	98.98	0.812	97.85-100.19	0.812	0.47-1.31	1	1.847	59/142	97.21	IMGVR_UViG_3300012886_000133|3300012886|Ga0160425_1001107
sludge/SRR3732729_1.fastq.gz	IMGVR_all_nucleotides-high_confidence.fna.gz	0.0087	0.0008	99.16	0.812	98.01-100.88	0.812	0.33-1.33	2	2.185	65/147	97.40	IMGVR_UViG_3300029641_000103|3300029641|Ga0245180_100238|1804-39702
sludge/SRR3732729_1.fastq.gz	gtdb_genomes_reps_r214/database/GCA/022/649/055/GCA_022649055.1_genomic.fna.gz	0.0085	0.0459	97.20	0.795	96.98-97.40	0.795	0.73-0.88	1	1.620	2076/8990	95.38	JALCNL010000001.1 MAG: Megasphaera sp. isolate UW_MP_MEG2_1 Ga0455786_00149, whole genome shotgun sequence
sludge/SRR3732729_1.fastq.gz	IMGVR_all_nucleotides-high_confidence.fna.gz	0.0084	0.0010	96.46	0.786	95.44-98.09	0.786	0.44-1.33	1	1.512	43/233	94.69	IMGVR_UViG_3300001784_000292|3300001784|JGI20225J20221_1000066|591046-639135
sludge/SRR3732729_1.fastq.gz	IMGVR_all_nucleotides-high_confidence.fna.gz	0.0083	0.0008	99.15	0.774	98.10-100.73	0.774	0.31-1.31	2	2.188	80/174	97.52	IMGVR_UViG_3300017642_000039|3300017642|Ga0183098_10038|459889-496185
sludge/SRR3732729_1.fastq.gz	IMGVR_all_nucleotides-high_confidence.fna.gz	0.0076	0.0007	96.22	0.706	95.03-98.50	0.706	0.27-1.27	1	1.407	27/168	94.27	IMGVR_UViG_3300001784_000276|3300001784|JGI20225J20221_1000696|1-35106
sludge/SRR3732729_1.fastq.gz	IMGVR_all_nucleotides-high_confidence.fna.gz	0.0075	0.0007	98.64	0.703	97.53-100.05	0.703	0.36-1.12	1	1.627	59/174	96.57	IMGVR_UViG_3300028667_000049|3300028667|Ga0268359_11117|26512-63249
sludge/SRR3732729_1.fastq.gz	IMGVR_all_nucleotides-high_confidence.fna.gz	0.0071	0.0007	97.10	0.667	95.71-99.10	0.667	0.31-1.18	1	1.282	39/172	95.33	IMGVR_UViG_3300001784_000107|3300001784|JGI20225J20221_1000897
sludge/SRR3732729_1.fastq.gz	IMGVR_all_nucleotides-high_confidence.fna.gz	0.0071	0.0009	95.50	0.667	94.50-97.47	0.667	0.27-1.05	1	1.552	29/237	93.45	IMGVR_UViG_3300012889_000526|3300012889|Ga0163159_1000422|3-49947
sludge/SRR3732729_1.fastq.gz	IMGVR_all_nucleotides-high_confidence.fna.gz	0.0071	0.0007	97.91	0.667	96.38-99.63	0.667	0.32-1.11	1	1.196	46/173	95.82	IMGVR_UViG_3300038974_000627|3300038974|Ga0416721_000572
sludge/SRR3732729_1.fastq.gz	IMGVR_all_nucleotides-high_confidence.fna.gz	0.0070	0.0029	96.62	0.658	95.72-97.57	0.658	0.45-0.93	1	1.729	118/694	94.44	IMGVR_UViG_3300016725_000002|3300016725|Ga0183101_1000125
sludge/SRR3732729_1.fastq.gz	IMGVR_all_nucleotides-high_confidence.fna.gz	0.0069	0.0004	99.76	0.640	98.34-101.48	0.640	0.29-1.20	2	2.039	51/112	97.49	IMGVR_UViG_3300017643_000004|3300017643|Ga0183097_10932
sludge/SRR3732729_1.fastq.gz	IMGVR_all_nucleotides-high_confidence.fna.gz	0.0068	0.0008	96.57	0.632	95.03-98.24	0.632	0.35-1.18	1	1.531	32/193	94.37	IMGVR_UViG_3300048574_000549|3300048574|Ga0498941_001441|31291-76524
sludge/SRR3732729_1.fastq.gz	IMGVR_all_nucleotides-high_confidence.fna.gz	0.0068	0.0007	96.04	0.632	94.81-97.61	0.632	0.35-1.38	1	1.259	27/192	93.87	IMGVR_UViG_3300017814_000161|3300017814|Ga0183095_10017|1033241-1075729
sludge/SRR3732729_1.fastq.gz	IMGVR_all_nucleotides-high_confidence.fna.gz	0.0067	0.0003	99.40	0.625	97.81-101.20	0.625	0.27-1.38	1	1.867	30/75	97.09	IMGVR_UViG_3300001682_000094|3300001682|SAHD_10004688
sludge/SRR3732729_1.fastq.gz	IMGVR_all_nucleotides-high_confidence.fna.gz	0.0064	0.0005	98.62	0.600	96.87-100.74	0.600	0.25-1.11	1	1.757	37/117	96.35	IMGVR_UViG_3300012886_000305|3300012886|Ga0160425_1001102
sludge/SRR3732729_1.fastq.gz	IMGVR_all_nucleotides-high_confidence.fna.gz	0.0064	0.0010	95.98	0.600	94.76-97.69	0.600	0.30-1.00	1	1.484	31/234	93.69	IMGVR_UViG_3300028326_000003|3300028326|Ga0268263_1000500
sludge/SRR3732729_1.fastq.gz	IMGVR_all_nucleotides-high_confidence.fna.gz	0.0062	0.0004	98.88	0.583	97.36-101.27	0.583	0.24-1.05	1	1.692	39/121	96.41	IMGVR_UViG_3300044856_000522|3300044856|Ga0455773_000557
sludge/SRR3732729_1.fastq.gz	IMGVR_all_nucleotides-high_confidence.fna.gz	0.0060	0.0013	95.49	0.560	93.79-97.43	0.560	0.25-1.10	1	1.805	41/385	93.03	IMGVR_UViG_3300017589_000168|3300017589|Ga0134288_1000161
sludge/SRR3732729_1.fastq.gz	IMGVR_all_nucleotides-high_confidence.fna.gz	0.0060	0.0016	95.47	0.556	93.94-96.85	0.556	0.32-0.93	1	1.320	50/477	92.98	IMGVR_UViG_3300028582_000177|3300028582|Ga0268360_1000257
sludge/SRR3732729_1.fastq.gz	IMGVR_all_nucleotides-high_confidence.fna.gz	0.0056	0.0007	96.57	0.526	95.20-98.26	0.526	0.26-0.95	1	1.357	28/192	93.98	IMGVR_UViG_3300012886_000005|3300012886|Ga0160425_1000614
sludge/SRR3732729_1.fastq.gz	IMGVR_all_nucleotides-high_confidence.fna.gz	0.0056	0.0014	98.28	0.525	97.13-99.70	0.525	0.31-0.81	1	1.973	112/443	95.66	IMGVR_UViG_3300017643_000041|3300017643|Ga0183097_10237|64044-162488
sludge/SRR3732729_1.fastq.gz	IMGVR_all_nucleotides-high_confidence.fna.gz	0.0054	0.0006	96.87	0.500	94.95-98.19	0.500	0.30-1.25	1	2.032	31/196	94.22	IMGVR_UViG_3300017814_000179|3300017814|Ga0183095_10424|363-43331
sludge/SRR3732729_1.fastq.gz	IMGVR_all_nucleotides-high_confidence.fna.gz	0.0054	0.0003	100.00	0.500	98.37-101.47	0.500	0.41-1.89	2	1.979	47/82	98.22	IMGVR_UViG_3300017642_000093|3300017642|Ga0183098_10572|42291-60477
sludge/SRR3732729_1.fastq.gz	IMGVR_all_nucleotides-high_confidence.fna.gz	0.0051	0.0005	97.06	0.476	95.81-99.10	0.476	0.24-0.95	1	1.148	27/171	94.22	IMGVR_UViG_3300016725_000272|3300016725|Ga0183101_1000173|42342-82823
sludge/SRR3732729_1.fastq.gz	IMGVR_all_nucleotides-high_confidence.fna.gz	0.0049	0.0005	98.00	0.455	96.30-100.33	0.455	0.20-0.90	1	1.784	37/182	94.99	IMGVR_UViG_3300028326_000151|3300028326|Ga0268263_1000775
