Sample_file	Genome_file	Taxonomic_abundance	Sequence_abundance	Adjusted_ANI	Eff_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	Contig_name
human/ERR10115153_1.fastq.gz	refseq/bacteria/GCF_003945365.1/GCF_003945365.1_PFJ30894_01_genomic.fna.gz	4.0597	2.2348	99.09	29.000	NA-NA	HIGH	NA-NA	29	28.629	7830/10407	99.09	NZ_AP019004.1 Phascolarctobacterium faecium strain JCM 30894 chromosome, complete genome
human/ERR10115153_1.fastq.gz	refseq/bacteria/GCF_013374815.1/GCF_013374815.1_ASM1337481v1_genomic.fna.gz	3.7798	4.0377	99.63	27.000	NA-NA	HIGH	NA-NA	27	25.392	17645/19782	99.63	NZ_CP055292.1 Shigella sonnei strain SE6-1 chromosome, complete genome
human/ERR10115153_1.fastq.gz	refseq/bacteria/GCF_003435335.1/GCF_003435335.1_ASM343533v1_genomic.fna.gz	3.2198	2.3360	99.68	23.000	NA-NA	HIGH	NA-NA	23	23.102	12639/13945	99.68	NZ_QVMD01000001.1 Sellimonas intestinalis strain AM38-2BH AM38-2BH.Scaf1, whole genome shotgun sequence
human/ERR10115153_1.fastq.gz	refseq/bacteria/GCF_000371485.1/GCF_000371485.1_Clos_clos_90B1_V1_genomic.fna.gz	3.0798	3.8697	99.34	22.000	NA-NA	HIGH	NA-NA	22	21.662	18802/23082	99.34	NZ_KB850966.1 [Clostridium] clostridioforme 90B1 acBRi-supercont1.1, whole genome shotgun sequence
human/ERR10115153_1.fastq.gz	refseq/bacteria/GCF_018292125.1/GCF_018292125.1_ASM1829212v1_genomic.fna.gz	2.7998	4.5660	98.75	20.000	NA-NA	HIGH	NA-NA	20	20.387	20869/30806	98.75	NZ_CP072251.1 Bacteroides cellulosilyticus strain CL06T03C01 chromosome, complete genome
human/ERR10115153_1.fastq.gz	refseq/bacteria/GCF_902387545.1/GCF_902387545.1_UHGG_MGYG-HGUT-02478_genomic.fna.gz	2.7998	3.4192	99.21	20.000	NA-NA	HIGH	NA-NA	20	10.722	17955/22927	99.21	NZ_LR699004.1 Phocaeicola dorei isolate MGYG-HGUT-02478 chromosome 1
human/ERR10115153_1.fastq.gz	refseq/bacteria/GCF_018292165.1/GCF_018292165.1_ASM1829216v1_genomic.fna.gz	2.3799	2.6262	98.32	17.000	NA-NA	HIGH	NA-NA	17	16.952	12112/20483	98.32	NZ_CP072255.1 Bacteroides uniformis CL03T12C37 chromosome, complete genome
human/ERR10115153_1.fastq.gz	refseq/viral/GCF_003958845.1/GCF_003958845.1_ASM395884v1_genomic.fna.gz	1.6799	0.0148	97.10	12.000	NA-NA	HIGH	NA-NA	12	11.747	75/187	97.10	NC_049342.1 Escherichia phage 500465-1, complete genome
human/ERR10115153_1.fastq.gz	refseq/bacteria/GCF_003470435.1/GCF_003470435.1_ASM347043v1_genomic.fna.gz	1.6799	1.1151	99.55	12.000	NA-NA	HIGH	NA-NA	12	12.062	10873/12522	99.55	NZ_QRIH01000001.1 [Ruminococcus] torques strain AM22-16 AM22-16.Scaf1, whole genome shotgun sequence
human/ERR10115153_1.fastq.gz	refseq/bacteria/GCF_025148125.1/GCF_025148125.1_ASM2514812v1_genomic.fna.gz	1.5399	1.6184	97.81	11.000	NA-NA	HIGH	NA-NA	11	10.315	9645/19168	97.81	NZ_CP102267.1 Blautia wexlerae DSM 19850 chromosome, complete genome
human/ERR10115153_1.fastq.gz	refseq/bacteria/GCF_016728785.1/GCF_016728785.1_ASM1672878v1_genomic.fna.gz	1.5399	1.2239	99.47	11.000	NA-NA	HIGH	NA-NA	11	10.726	12887/15196	99.47	NZ_CP068170.1 Thomasclavelia ramosa strain FDAARGOS_1105 chromosome, complete genome
human/ERR10115153_1.fastq.gz	refseq/viral/GCF_927798185.1/GCF_927798185.1_Cartapus_bis_genomic.fna.gz	1.3999	0.0105	95.32	10.000	NA-NA	HIGH	NA-NA	10	10.515	33/146	95.32	NC_070909.1 Escherichia phage Cartapus genome assembly, complete genome: monopartite
human/ERR10115153_1.fastq.gz	refseq/bacteria/GCF_020892115.1/GCF_020892115.1_ASM2089211v1_genomic.fna.gz	1.1199	0.8328	95.48	8.000	NA-NA	HIGH	NA-NA	8	7.865	3297/13847	95.48	NZ_AP024846.1 [Clostridium] scindens strain G10 chromosome, complete genome
human/ERR10115153_1.fastq.gz	refseq/bacteria/GCF_000786575.1/GCF_000786575.1_ASM78657v1_genomic.fna.gz	1.1199	0.5789	99.24	8.000	NA-NA	HIGH	NA-NA	8	7.831	7780/9856	99.24	NZ_JRGF01000001.1 Alistipes inops strain 627 contig00001, whole genome shotgun sequence
human/ERR10115153_1.fastq.gz	refseq/bacteria/GCF_000307345.1/GCF_000307345.1_Para_merd_CL03T12C32_V1_genomic.fna.gz	1.1199	1.2385	97.93	8.000	NA-NA	HIGH	NA-NA	8	8.622	10778/20614	97.93	NZ_JH976452.1 Parabacteroides merdae CL03T12C32 supercont1.1, whole genome shotgun sequence
human/ERR10115153_1.fastq.gz	refseq/bacteria/GCF_014196975.1/GCF_014196975.1_ASM1419697v1_genomic.fna.gz	0.9799	1.0536	99.83	7.000	NA-NA	HIGH	NA-NA	7	7.384	19701/20753	99.83	NZ_JACIES010000001.1 Butyricimonas faecihominis strain DSM 105721 Ga0373283_01, whole genome shotgun sequence
human/ERR10115153_1.fastq.gz	refseq/viral/GCF_020475355.1/GCF_020475355.1_ASM2047535v1_genomic.fna.gz	0.8399	0.0060	96.68	6.000	NA-NA	HIGH	NA-NA	6	6.783	46/131	96.68	NC_070908.1 Yersinia phage HQ103, complete genome
human/ERR10115153_1.fastq.gz	refseq/viral/GCF_003613605.1/GCF_003613605.1_ASM361360v1_genomic.fna.gz	0.8399	0.0060	99.30	6.000	NA-NA	HIGH	NA-NA	6	5.824	102/127	99.30	NC_049429.1 Enterobacter phage phiT5282H, complete genome
human/ERR10115153_1.fastq.gz	refseq/bacteria/GCF_027677115.1/GCF_027677115.1_ASM2767711v1_genomic.fna.gz	0.8399	0.6713	98.51	6.000	NA-NA	HIGH	NA-NA	6	5.850	9685/15431	98.51	NZ_JAQENJ010000001.1 Alistipes finegoldii strain TM12-21A TM12-21A.Scaf1, whole genome shotgun sequence
human/ERR10115153_1.fastq.gz	refseq/bacteria/GCF_025567605.1/GCF_025567605.1_ASM2556760v1_genomic.fna.gz	0.8399	0.6304	99.06	6.000	NA-NA	HIGH	NA-NA	6	6.481	10780/14444	99.06	NZ_JAOQKG010000001.1 Oscillibacter acetigenes strain H4_59 .14207_7_16.1, whole genome shotgun sequence
human/ERR10115153_1.fastq.gz	refseq/bacteria/GCF_014287615.1/GCF_014287615.1_ASM1428761v1_genomic.fna.gz	0.8399	1.1661	99.95	6.000	NA-NA	HIGH	NA-NA	6	5.950	26165/26609	99.95	NZ_JACOOU010000001.1 Blautia celeris strain NSJ-34 HP-D35-62_ctg001, whole genome shotgun sequence
human/ERR10115153_1.fastq.gz	refseq/viral/GCF_902141525.1/GCF_902141525.1_Lambda_2G7b_genomic.fna.gz	0.7000	0.0074	96.34	5.000	NA-NA	HIGH	NA-NA	5	5.403	62/197	96.34	NC_049954.1 Escherichia virus Lambda_2G7b genome assembly, chromosome: 1
human/ERR10115153_1.fastq.gz	refseq/bacteria/GCF_000185705.2/GCF_000185705.2_Bilo_wads_3_1_6_V2_genomic.fna.gz	0.7000	0.6894	98.92	5.000	NA-NA	HIGH	NA-NA	5	5.444	13344/18668	98.92	NZ_KE150238.1 Bilophila wadsworthia 3_1_6 acCls-supercont2.1, whole genome shotgun sequence
human/ERR10115153_1.fastq.gz	refseq/bacteria/GCF_020736405.1/GCF_020736405.1_ASM2073640v1_genomic.fna.gz	0.7000	0.6897	98.66	5.000	NA-NA	HIGH	NA-NA	5	5.695	12146/18478	98.66	NZ_CP086000.1 Odoribacter splanchnicus DSM 20712 strain FDAARGOS_1579 chromosome
human/ERR10115153_1.fastq.gz	refseq/bacteria/GCF_007341375.1/GCF_007341375.1_ASM734137v1_genomic.fna.gz	0.7000	1.1274	99.81	5.000	NA-NA	HIGH	NA-NA	5	3.309	28982/30728	99.81	NZ_VJZV01000101.1 Bacteroides koreensis strain JCM 31393 Scaffold100_1, whole genome shotgun sequence
human/ERR10115153_1.fastq.gz	refseq/viral/GCF_001041875.1/GCF_001041875.1_ViralProj287991_genomic.fna.gz	0.5600	0.0049	95.68	4.000	NA-NA	HIGH	NA-NA	4	3.500	42/165	95.68	NC_027398.1 Enterobacteria phage Sf101, complete genome
human/ERR10115153_1.fastq.gz	refseq/bacteria/GCF_010508875.1/GCF_010508875.1_ASM1050887v1_genomic.fna.gz	0.5600	0.5005	98.64	4.000	NA-NA	HIGH	NA-NA	4	4.670	10634/16282	98.64	NZ_CP048436.1 Flavonifractor plautii strain JCM 32125 chromosome, complete genome
human/ERR10115153_1.fastq.gz	refseq/bacteria/GCF_900079775.1/GCF_900079775.1_PRJEB13540_genomic.fna.gz	0.4200	0.3547	97.73	3.000	NA-NA	HIGH	NA-NA	3	3.299	7880/16047	97.73	NZ_LT556034.1 Leyella lascolaii strain khD1, whole genome shotgun sequence
human/ERR10115153_1.fastq.gz	refseq/bacteria/GCF_027666165.1/GCF_027666165.1_ASM2766616v1_genomic.fna.gz	0.4200	0.3658	98.75	3.000	NA-NA	HIGH	NA-NA	3	3.218	11466/16938	98.75	NZ_JAQEHV010000001.1 Ruthenibacterium lactatiformans strain AM77-15pH10TA AM77-15pH10TA.Scaf1, whole genome shotgun sequence
human/ERR10115153_1.fastq.gz	refseq/bacteria/GCF_003467385.1/GCF_003467385.1_ASM346738v1_genomic.fna.gz	0.4200	0.6349	97.69	3.000	NA-NA	HIGH	NA-NA	3	3.199	14034/28929	97.69	NZ_QSGP01000001.1 Enterocloster aldenensis strain AM40-2AC AM40-2AC.Scaf1, whole genome shotgun sequence
human/ERR10115153_1.fastq.gz	refseq/viral/GCF_001744215.1/GCF_001744215.1_ViralProj344312_genomic.fna.gz	0.3910	0.0091	97.96	2.793	97.80-98.81	2.793	1.33-2.85	2	2.640	211/422	97.79	NC_031129.1 Salmonella phage SJ46, complete genome
human/ERR10115153_1.fastq.gz	refseq/bacteria/GCF_000154385.1/GCF_000154385.1_ASM15438v1_genomic.fna.gz	0.3146	0.2207	97.61	2.248	97.55-97.76	2.248	1.96-2.38	2	2.508	5680/13060	97.35	NZ_DS483503.1 Faecalibacterium prausnitzii M21/2 Scfld_02_24, whole genome shotgun sequence
human/ERR10115153_1.fastq.gz	refseq/bacteria/GCF_007655325.1/GCF_007655325.1_ASM765532v1_genomic.fna.gz	0.3035	0.1569	97.57	2.168	97.49-97.65	2.168	1.98-2.30	2	2.592	4168/10016	97.21	NZ_VLLQ01000011.1 Enorma shizhengliae strain HF-1362 Scaffold10_1, whole genome shotgun sequence
human/ERR10115153_1.fastq.gz	refseq/bacteria/GCF_016889925.1/GCF_016889925.1_ASM1688992v1_genomic.fna.gz	0.2642	0.3110	98.96	1.887	98.92-99.01	1.887	1.82-1.94	2	2.147	14181/22488	98.52	NZ_CP069563.1 Bacteroides fragilis strain FDAARGOS_1225 chromosome, complete genome
human/ERR10115153_1.fastq.gz	refseq/bacteria/GCF_902375555.1/GCF_902375555.1_MGYG-HGUT-01499_genomic.fna.gz	0.2085	0.2411	95.16	1.489	95.06-95.28	1.489	1.39-1.57	2	1.974	3687/21926	94.41	NZ_CABKUE010000001.1 Faecalicatena contorta isolate MGYG-HGUT-01499, whole genome shotgun sequence
human/ERR10115153_1.fastq.gz	refseq/bacteria/GCF_002891025.1/GCF_002891025.1_ASM289102v1_genomic.fna.gz	0.2012	0.2047	99.07	1.437	99.00-99.12	1.437	1.39-1.48	2	2.001	10645/18474	98.24	NZ_NBSL01000002.1 Enterococcus avium strain FDAARGOS_182 scf7180000000006_trim_quiver_pilon, whole genome shotgun sequence
human/ERR10115153_1.fastq.gz	refseq/bacteria/GCF_021378605.1/GCF_021378605.1_ASM2137860v1_genomic.fna.gz	0.1997	0.1553	98.70	1.427	98.62-98.77	1.427	1.37-1.48	2	1.938	7655/14942	97.87	NZ_CP089331.1 Eggerthella lenta strain APC055-529-1D chromosome, complete genome
human/ERR10115153_1.fastq.gz	refseq/bacteria/GCF_001244495.1/GCF_001244495.1_Clostridium_phoceensis_genomic.fna.gz	0.1888	0.1463	98.55	1.349	98.46-98.64	1.349	1.29-1.41	2	1.881	7120/14929	97.64	NZ_LN866265.1 Clostridium phoceensis strain GD3, whole genome shotgun sequence
human/ERR10115153_1.fastq.gz	refseq/bacteria/GCF_024622975.1/GCF_024622975.1_ASM2462297v1_genomic.fna.gz	0.1794	0.1647	98.50	1.281	98.42-98.58	1.281	1.23-1.34	2	1.905	8105/17544	97.54	NZ_JANJZT010000010.1 Blautia caecimuris strain DSM 29492 NODE_10_length_115099_cov_70.616334, whole genome shotgun sequence
human/ERR10115153_1.fastq.gz	refseq/bacteria/GCF_002234575.2/GCF_002234575.2_ASM223457v2_genomic.fna.gz	0.1738	0.2578	98.69	1.241	98.63-98.74	1.241	1.20-1.28	2	1.847	13668/28270	97.68	NZ_CP022464.2 Enterocloster bolteae strain ATCC BAA-613 chromosome, complete genome
human/ERR10115153_1.fastq.gz	refseq/viral/GCF_000903395.1/GCF_000903395.1_ViralProj181235_genomic.fna.gz	0.1723	0.0015	95.99	1.231	95.13-98.14	1.231	0.46-1.75	2	2.600	35/166	95.10	NC_019501.1 Enterobacteria phage IME10, complete genome
human/ERR10115153_1.fastq.gz	refseq/bacteria/GCF_902364025.1/GCF_902364025.1_MGYG-HGUT-00172_genomic.fna.gz	0.1714	0.2500	98.35	1.225	98.30-98.41	1.225	1.19-1.26	2	1.794	12199/28403	97.31	NZ_CABJCG010000001.1 Enterocloster lavalensis isolate MGYG-HGUT-00172, whole genome shotgun sequence
human/ERR10115153_1.fastq.gz	refseq/bacteria/GCF_008632235.1/GCF_008632235.1_ASM863223v1_genomic.fna.gz	0.1628	0.1852	99.08	1.163	99.03-99.14	1.163	1.12-1.21	1	1.737	11166/21295	97.94	NZ_VWSY01000001.1 [Clostridium] symbiosum strain LT0011 NODE_1_length_3271684_cov_105.736103, whole genome shotgun sequence
human/ERR10115153_1.fastq.gz	refseq/bacteria/GCF_014288005.1/GCF_014288005.1_ASM1428800v1_genomic.fna.gz	0.1573	0.2526	97.52	1.124	97.44-97.61	1.124	1.08-1.17	1	1.762	9726/30955	96.33	NZ_JACOPB010000001.1 Hungatella hominis strain NSJ-66 CP_D2P_D3_59_ctg0001, whole genome shotgun sequence
human/ERR10115153_1.fastq.gz	refseq/bacteria/GCF_020554845.1/GCF_020554845.1_ASM2055484v1_genomic.fna.gz	0.1535	0.1413	98.23	1.097	98.13-98.32	1.097	1.04-1.15	2	1.911	7062/17617	97.09	NZ_JAJCIA010000001.1 Blautia faecis strain DFI.3.66 LDJIBEFH_1, whole genome shotgun sequence
human/ERR10115153_1.fastq.gz	refseq/bacteria/GCF_027669965.1/GCF_027669965.1_ASM2766996v1_genomic.fna.gz	0.1529	0.0826	98.79	1.092	98.67-98.89	1.092	1.03-1.15	1	1.688	4789/10371	97.54	NZ_JAQECM010000001.1 Candidatus Collinsella stercoripullorum strain AM39-10BH AM39-10BH.Scaf1, whole genome shotgun sequence
human/ERR10115153_1.fastq.gz	refseq/bacteria/GCF_902381715.1/GCF_902381715.1_UHGG_MGYG-HGUT-01440_genomic.fna.gz	0.1484	0.0761	99.35	1.060	99.25-99.46	1.060	1.00-1.12	1	1.652	5129/9469	98.04	NZ_LR698962.1 Acidaminococcus intestini isolate MGYG-HGUT-01440 chromosome 1
human/ERR10115153_1.fastq.gz	refseq/bacteria/GCF_006542665.1/GCF_006542665.1_Acom_1.0_genomic.fna.gz	0.1425	0.1055	98.78	1.018	98.66-98.89	1.018	0.97-1.07	1	1.644	6327/14233	97.42	NZ_AP019735.1 Alistipes communis strain 5CBH24 chromosome, complete genome
human/ERR10115153_1.fastq.gz	refseq/viral/GCF_000902715.1/GCF_000902715.1_ViralProj183148_genomic.fna.gz	0.1292	0.0013	97.47	0.923	96.31-98.80	0.923	0.44-1.39	1	1.840	50/173	96.08	NC_019716.1 Enterobacteria phage mEp460, complete genome
human/ERR10115153_1.fastq.gz	refseq/bacteria/GCF_000807675.2/GCF_000807675.2_ASM80767v2_genomic.fna.gz	0.1209	0.1199	98.59	0.864	98.48-98.68	0.864	0.82-0.90	1	1.508	7070/18724	96.91	NZ_CP019962.1 Eubacterium limosum strain ATCC 8486 chromosome, complete genome
human/ERR10115153_1.fastq.gz	refseq/bacteria/GCF_007632255.1/GCF_007632255.1_ASM763225v1_genomic.fna.gz	0.1131	0.1331	98.46	0.808	98.38-98.56	0.808	0.77-0.84	1	1.508	7817/22473	96.65	NZ_CP041925.1 Klebsiella aerogenes strain Ka37751 chromosome, complete genome
human/ERR10115153_1.fastq.gz	refseq/bacteria/GCF_000196555.1/GCF_000196555.1_ASM19655v1_genomic.fna.gz	0.1027	0.0550	98.76	0.734	98.59-98.90	0.734	0.68-0.78	1	1.391	3585/9990	96.75	NC_015067.1 Bifidobacterium longum subsp. longum JCM 1217, complete sequence
human/ERR10115153_1.fastq.gz	refseq/bacteria/GCF_903886475.1/GCF_903886475.1_Streptococcus_thermophilus_CIRM_65_genomic.fna.gz	0.0972	0.0391	99.36	0.695	99.17-99.50	0.695	0.65-0.75	1	1.419	3056/7328	97.22	NZ_LR822015.1 Streptococcus thermophilus isolate STH_CIRM_65 chromosome STHERMO, complete sequence
human/ERR10115153_1.fastq.gz	refseq/bacteria/GCF_020181435.1/GCF_020181435.1_ASM2018143v1_genomic.fna.gz	0.0914	0.0674	99.40	0.653	99.25-99.54	0.653	0.62-0.69	1	1.368	5699/14073	97.13	NZ_CP084016.1 Anaerostipes caccae strain NBRC 114412 chromosome, complete genome
human/ERR10115153_1.fastq.gz	refseq/bacteria/GCF_900129135.1/GCF_900129135.1_IMG-taxon_2585428044_annotated_assembly_genomic.fna.gz	0.0904	0.0982	95.01	0.646	94.80-95.20	0.646	0.58-0.70	1	1.403	2104/21002	92.85	NZ_FQVI01000076.1 Lactonifactor longoviformis DSM 17459, whole genome shotgun sequence
human/ERR10115153_1.fastq.gz	refseq/bacteria/GCF_023008305.1/GCF_023008305.1_ASM2300830v1_genomic.fna.gz	0.0775	0.0610	99.01	0.553	98.86-99.20	0.553	0.52-0.59	1	1.462	4836/15054	96.40	NZ_CP094682.1 Anaerotruncus colihominis strain VE303-02 chromosome, complete genome
human/ERR10115153_1.fastq.gz	refseq/bacteria/GCF_003149245.1/GCF_003149245.1_ASM314924v1_genomic.fna.gz	0.0765	0.0981	98.43	0.547	98.32-98.59	0.547	0.51-0.57	1	1.315	6425/24494	95.77	NZ_QGDL01000001.1 Faecalicatena orotica strain NLAE-zl-C242 Ga0104394_101, whole genome shotgun sequence
human/ERR10115153_1.fastq.gz	refseq/bacteria/GCF_001717125.1/GCF_001717125.1_ASM171712v1_genomic.fna.gz	0.0755	0.1273	97.87	0.539	97.74-97.99	0.539	0.51-0.56	1	1.333	7083/32378	95.22	NZ_MCGI01000001.1 Eisenbergiella tayi strain NML 120489 BEH84_contig000001, whole genome shotgun sequence
human/ERR10115153_1.fastq.gz	refseq/bacteria/GCF_014385065.1/GCF_014385065.1_ASM1438506v1_genomic.fna.gz	0.0727	0.0367	99.70	0.520	99.48-99.91	0.520	0.47-0.56	1	1.295	3796/9857	96.97	NZ_JACRTA010000001.1 Lentihominibacter hominis strain NSJ-24 N24_ctg0001, whole genome shotgun sequence
human/ERR10115153_1.fastq.gz	refseq/bacteria/GCF_016415705.1/GCF_016415705.1_ASM1641570v1_genomic.fna.gz	0.0709	0.0857	98.07	0.507	97.90-98.23	0.507	0.47-0.54	1	1.364	5164/23319	95.25	NZ_CP065838.1 Klebsiella quasipneumoniae strain KqPF26 chromosome, complete genome
human/ERR10115153_1.fastq.gz	refseq/viral/GCF_003958705.1/GCF_003958705.1_ASM395870v1_genomic.fna.gz	0.0659	0.0005	98.37	0.471	95.93-100.06	0.471	0.27-1.11	2	3.054	37/151	95.56	NC_049343.1 Escherichia phage 500465-2, complete genome
human/ERR10115153_1.fastq.gz	refseq/bacteria/GCF_000154465.1/GCF_000154465.1_ASM15446v1_genomic.fna.gz	0.0642	0.0367	96.91	0.459	96.70-97.23	0.459	0.41-0.49	1	1.259	1567/10726	93.98	NZ_DS499581.1 Alistipes putredinis DSM 17216 Scfld_02_11, whole genome shotgun sequence
human/ERR10115153_1.fastq.gz	refseq/bacteria/GCF_012317185.1/GCF_012317185.1_ASM1231718v1_genomic.fna.gz	0.0587	0.0622	99.36	0.420	99.23-99.52	0.420	0.40-0.44	1	1.320	5742/19874	96.07	NZ_CP048838.1 [Clostridium] innocuum strain ATCC 14501 chromosome, complete genome
human/ERR10115153_1.fastq.gz	refseq/bacteria/GCF_009721605.1/GCF_009721605.1_ASM972160v1_genomic.fna.gz	0.0527	0.0786	97.31	0.377	97.12-97.53	0.377	0.34-0.41	1	1.647	3998/28611	93.85	NZ_WNME01000001.1 Hungatella hathewayi strain 123Y-2 ctg_1, whole genome shotgun sequence
human/ERR10115153_1.fastq.gz	refseq/bacteria/GCF_900104615.1/GCF_900104615.1_PRJEB16353_genomic.fna.gz	0.0502	0.0291	99.01	0.359	98.80-99.31	0.359	0.32-0.38	1	1.237	2209/9756	95.32	NZ_LT629937.1 Merdimmobilis hominis strain Marseille-P2769T, whole genome shotgun sequence
human/ERR10115153_1.fastq.gz	refseq/bacteria/GCF_900289145.1/GCF_900289145.1_PRJEB22826_genomic.fna.gz	0.0495	0.0359	98.21	0.353	98.01-98.51	0.353	0.32-0.38	1	1.271	2472/13981	94.56	NZ_OKQO01000020.1 Neobittarella massiliensis strain Marseille-P4047, whole genome shotgun sequence
human/ERR10115153_1.fastq.gz	refseq/bacteria/GCF_000478885.1/GCF_000478885.1_ASM47888v1_genomic.fna.gz	0.0487	0.0312	97.06	0.348	96.74-97.48	0.348	0.30-0.38	1	1.289	1459/12261	93.36	NC_022567.1 Adlercreutzia equolifaciens DSM 19450, complete sequence
human/ERR10115153_1.fastq.gz	refseq/bacteria/GCF_019930665.1/GCF_019930665.1_ASM1993066v1_genomic.fna.gz	0.0464	0.0591	98.25	0.331	98.07-98.51	0.331	0.30-0.35	1	1.150	4132/24111	94.47	NZ_CP082886.1 Bacteroides nordii strain FDAARGOS_1461 chromosome, complete genome
human/ERR10115153_1.fastq.gz	refseq/bacteria/GCF_014333425.1/GCF_014333425.1_ASM1433342v1_genomic.fna.gz	0.0442	0.0341	98.25	0.316	98.03-98.55	0.316	0.28-0.34	1	1.206	2409/14844	94.30	NZ_JACRYT010000001.1 Zhenpiania hominis strain BX12 BX-12_ctg0001, whole genome shotgun sequence
human/ERR10115153_1.fastq.gz	refseq/viral/GCF_004521775.1/GCF_004521775.1_ASM452177v1_genomic.fna.gz	0.0431	0.0004	99.10	0.308	97.20-100.82	0.308	0.19-0.64	1	1.097	31/148	95.08	NC_049450.1 Klebsiella phage ST16-OXA48phi5.4, complete genome
human/ERR10115153_1.fastq.gz	refseq/bacteria/GCF_003475485.1/GCF_003475485.1_ASM347548v1_genomic.fna.gz	0.0415	0.0337	97.80	0.297	97.42-98.15	0.297	0.27-0.33	1	1.159	2049/15576	93.67	NZ_QRQL01000001.1 Dielma fastidiosa strain AF31-27BH AF31-27BH.Scaf1, whole genome shotgun sequence
human/ERR10115153_1.fastq.gz	refseq/bacteria/GCF_003627135.1/GCF_003627135.1_ASM362713v1_genomic.fna.gz	0.0288	0.0130	97.50	0.206	96.86-98.06	0.206	0.17-0.25	1	1.111	739/8497	92.42	NZ_CP032620.1 Streptococcus koreensis strain KCOM 2890 (=JS71) chromosome, complete genome
human/ERR10115153_1.fastq.gz	refseq/bacteria/GCF_900461125.1/GCF_900461125.1_49699_D02_genomic.fna.gz	0.0286	0.0393	98.19	0.204	97.78-98.54	0.204	0.18-0.23	1	1.257	2758/25342	93.10	NZ_UFVT01000002.1 Blautia coccoides strain NCTC11035, whole genome shotgun sequence
human/ERR10115153_1.fastq.gz	refseq/bacteria/GCF_000191405.1/GCF_000191405.1_ASM19140v1_genomic.fna.gz	0.0233	0.0111	97.42	0.166	96.66-98.12	0.166	0.13-0.21	1	1.097	638/9125	91.78	NZ_GL872339.1 Haemophilus parainfluenzae ATCC 33392 SCAFFOLD1, whole genome shotgun sequence
human/ERR10115153_1.fastq.gz	refseq/bacteria/GCF_022845755.1/GCF_022845755.1_ASM2284575v1_genomic.fna.gz	0.0224	0.0197	96.71	0.160	96.13-97.25	0.160	0.13-0.19	1	1.270	933/16774	91.10	NZ_AP025566.1 [Clostridium] hylemonae strain CE91-St63 chromosome, complete genome
human/ERR10115153_1.fastq.gz	refseq/bacteria/GCF_004101845.1/GCF_004101845.1_ASM410184v1_genomic.fna.gz	0.0202	0.0087	97.94	0.144	96.89-98.81	0.144	0.10-0.19	1	1.072	554/7689	91.86	NZ_CP026116.1 Latilactobacillus curvatus JCM 1096 = DSM 20019 chromosome, complete genome
human/ERR10115153_1.fastq.gz	refseq/bacteria/GCF_900115855.1/GCF_900115855.1_IMG-taxon_2623620476_annotated_assembly_genomic.fna.gz	0.0191	0.0259	96.89	0.136	96.31-97.38	0.136	0.11-0.16	1	1.223	1288/25895	90.77	NZ_FOZH01000025.1 Enterocloster citroniae strain NLAE-zl-G70, whole genome shotgun sequence
human/ERR10115153_1.fastq.gz	refseq/bacteria/GCF_014982855.1/GCF_014982855.1_ASM1498285v1_genomic.fna.gz	0.0183	0.0131	97.20	0.131	96.54-98.05	0.131	0.10-0.16	1	1.175	721/13732	90.93	NZ_JADCKF010000001.1 Pseudoflavonifractor gallinarum strain DSM 107456 seq1, whole genome shotgun sequence
human/ERR10115153_1.fastq.gz	refseq/bacteria/GCF_019343125.1/GCF_019343125.1_ASM1934312v1_genomic.fna.gz	0.0178	0.0109	98.78	0.127	98.09-99.54	0.127	0.10-0.16	1	1.059	939/11260	92.30	NZ_CP079880.1 Enterococcus lactis strain CX 2-6_2 chromosome, complete genome
human/ERR10115153_1.fastq.gz	refseq/bacteria/GCF_900106845.1/GCF_900106845.1_PRJEB14233_genomic.fna.gz	0.0149	0.0104	97.69	0.106	96.84-98.69	0.106	0.08-0.14	1	1.040	620/12280	90.82	NZ_LT629846.1 Romboutsia timonensis strain Marseille-P326, whole genome shotgun sequence
human/ERR10115153_1.fastq.gz	refseq/bacteria/GCF_018408705.1/GCF_018408705.1_ASM1840870v1_genomic.fna.gz	0.0145	0.0111	97.91	0.103	96.99-98.74	0.103	0.08-0.13	1	1.077	755/14246	90.96	NZ_AP023420.1 Pusillibacter faecalis strain MM59 chromosome
human/ERR10115153_1.fastq.gz	refseq/bacteria/GCF_000269565.1/GCF_000269565.1_PB_Copr_sp_D6_V1_genomic.fna.gz	0.0141	0.0122	98.15	0.101	97.35-98.99	0.101	0.07-0.13	1	1.488	939/16093	91.24	NZ_AKCB01000001.1 Coprobacillus cateniformis strain D6 cont1.1, whole genome shotgun sequence
human/ERR10115153_1.fastq.gz	refseq/bacteria/GCF_900128445.1/GCF_900128445.1_PRJEB18031_genomic.fna.gz	0.0138	0.0082	97.75	0.099	96.58-98.80	0.099	0.07-0.14	1	1.065	538/11318	90.64	NZ_LT671415.1 Thermophilibacter provencensis strain Marseille-P2912T, whole genome shotgun sequence
human/ERR10115153_1.fastq.gz	refseq/bacteria/GCF_024499545.1/GCF_024499545.1_ASM2449954v1_genomic.fna.gz	0.0122	0.0073	95.38	0.087	93.85-97.11	0.087	0.05-0.14	1	1.028	218/10911	88.14	NZ_CP071251.1 Turicibacter bilis strain PIG517 chromosome, complete genome
