Sample_file	Genome_file	Taxonomic_abundance	Sequence_abundance	Adjusted_ANI	Eff_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	Contig_name
ERR7803603_1.fastq.gz	gtdb_genomes_reps_r207/GCA/004/552/305/GCA_004552305.1_genomic.fna.gz	0.0823	0.0625	95.68	32.000	NA-NA	HIGH	NA-NA	32	32.696	2124/8341	95.68	SFOX01000029.1 MAG: Subdoligranulum variabile isolate W3P21.016 Contig1019, whole genome shotgun sequence
ERR7803603_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/548/615/GCA_900548615.1_genomic.fna.gz	0.0823	0.0656	99.31	32.000	NA-NA	HIGH	NA-NA	32	82.787	7071/8776	99.31	URKW01000001.1 uncultured Clostridiales bacterium isolate UMGS1099 genome assembly, contig: NODE_242_length_62560_cov_9.486937, whole genome shotgun sequence
ERR7803603_1.fastq.gz	gtdb_genomes_reps_r207/GCA/001/916/775/GCA_001916775.1_genomic.fna.gz	0.0797	0.0407	97.74	31.000	NA-NA	HIGH	NA-NA	31	32.206	2774/5637	97.74	MNTB01000024.1 Firmicutes bacterium CAG:321_26_22 Ley3_66761_scaffold_10242, whole genome shotgun sequence
ERR7803603_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/547/815/GCA_900547815.1_genomic.fna.gz	0.0797	0.0638	97.59	31.000	NA-NA	HIGH	NA-NA	31	37.259	4133/8797	97.59	URHY01000001.1 uncultured Solobacterium sp. isolate UMGS1017 genome assembly, contig: NODE_148_length_74687_cov_13.712831, whole genome shotgun sequence
ERR7803603_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/772/675/GCA_900772675.1_genomic.fna.gz	0.0771	0.0564	99.22	30.000	NA-NA	HIGH	NA-NA	30	32.144	6414/8167	99.22	CAAGRM010000001.1 TPA_asm: Lachnospiraceae bacterium, isolate HGM12113, WGS project CAAGRM010000000 data, contig: SRS883021_119_k99_306, whole genome shotgun sequence
ERR7803603_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/760/875/GCA_900760875.1_genomic.fna.gz	0.0771	0.0512	98.79	30.000	NA-NA	HIGH	NA-NA	30	31.319	5124/7479	98.79	CAAFAU010000001.1 TPA_asm: Clostridia bacterium, isolate HGM11428, WGS project CAAFAU010000000 data, contig: SRS022609_41_k99_36, whole genome shotgun sequence
ERR7803603_1.fastq.gz	gtdb_genomes_reps_r207/GCA/004/558/805/GCA_004558805.1_genomic.fna.gz	0.0771	0.0705	97.73	30.000	NA-NA	HIGH	NA-NA	30	31.895	4974/10145	97.73	SFDE01000001.1 MAG: Faecalibacterium prausnitzii isolate W0P21.012 Contig10, whole genome shotgun sequence
ERR7803603_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/544/405/GCA_900544405.1_genomic.fna.gz	0.0771	0.0635	97.37	30.000	NA-NA	HIGH	NA-NA	30	32.756	4006/9153	97.37	UQVA01000001.1 uncultured Clostridiales bacterium isolate UMGS670 genome assembly, contig: NODE_5_length_302358_cov_6.908592, whole genome shotgun sequence
ERR7803603_1.fastq.gz	gtdb_genomes_reps_r207/GCF/009/695/995/GCF_009695995.1_genomic.fna.gz	0.0746	0.0857	98.77	29.000	NA-NA	HIGH	NA-NA	29	24.444	8582/12609	98.77	NZ_VUMU01000001.1 Waltera intestinalis strain WCA3-601-WT-6H seq1, whole genome shotgun sequence
ERR7803603_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/549/705/GCA_900549705.1_genomic.fna.gz	0.0746	0.0669	98.57	29.000	NA-NA	HIGH	NA-NA	29	24.175	6368/9946	98.57	URPI01000001.1 uncultured Clostridiales bacterium isolate UMGS1211 genome assembly, contig: NODE_301_length_52418_cov_4.946260, whole genome shotgun sequence
ERR7803603_1.fastq.gz	gtdb_genomes_reps_r207/GCA/000/436/115/GCA_000436115.1_genomic.fna.gz	0.0746	0.0774	98.86	29.000	NA-NA	HIGH	NA-NA	29	28.493	8079/11526	98.86	FR894492.1 Firmicutes bacterium CAG:534 genomic scaffold, scf8, whole genome shotgun sequence
ERR7803603_1.fastq.gz	gtdb_genomes_reps_r207/GCA/014/858/325/GCA_014858325.1_genomic.fna.gz	0.0720	0.0501	98.97	28.000	NA-NA	HIGH	NA-NA	28	24.146	5542/7638	98.97	RKCM01000046.1 Oscillospiraceae bacterium isolate UBG124 contig1589642, whole genome shotgun sequence
ERR7803603_1.fastq.gz	gtdb_genomes_reps_r207/GCA/000/154/325/GCA_000154325.1_genomic.fna.gz	0.0720	0.0751	97.39	28.000	NA-NA	HIGH	NA-NA	28	27.805	4999/11351	97.39	DS499551.1 Eubacterium siraeum DSM 15702 Scfld_03_43 genomic scaffold, whole genome shotgun sequence
ERR7803603_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/547/015/GCA_900547015.1_genomic.fna.gz	0.0720	0.0477	98.44	28.000	NA-NA	HIGH	NA-NA	28	29.032	4555/7408	98.44	URFD01000001.1 uncultured Ruminococcaceae bacterium isolate UMGS942 genome assembly, contig: NODE_141_length_62783_cov_14.964214, whole genome shotgun sequence
ERR7803603_1.fastq.gz	gtdb_genomes_reps_r207/GCA/003/486/385/GCA_003486385.1_genomic.fna.gz	0.0694	0.0828	98.87	27.000	NA-NA	HIGH	NA-NA	27	26.944	9242/13155	98.87	DNFT01000066.1 MAG TPA_asm: Eubacterium sp. isolate UBA10756 contig_1072, whole genome shotgun sequence
ERR7803603_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/557/675/GCA_900557675.1_genomic.fna.gz	0.0694	0.0175	95.75	27.000	NA-NA	HIGH	NA-NA	27	26.608	734/2825	95.75	USTO01000001.1 uncultured Mollicutes bacterium isolate UMGS2068 genome assembly, contig: NODE_308_length_51185_cov_3.066712, whole genome shotgun sequence
ERR7803603_1.fastq.gz	gtdb_genomes_reps_r207/GCA/004/556/345/GCA_004556345.1_genomic.fna.gz	0.0694	0.0507	99.12	27.000	NA-NA	HIGH	NA-NA	27	25.549	6219/8180	99.12	SFHQ01000011.1 MAG: Clostridiales bacterium isolate W1P12.009 Contig101, whole genome shotgun sequence
ERR7803603_1.fastq.gz	gtdb_genomes_reps_r207/GCA/004/554/775/GCA_004554775.1_genomic.fna.gz	0.0694	0.0786	98.68	27.000	NA-NA	HIGH	NA-NA	27	24.487	8426/12731	98.68	SFKI01000031.1 MAG: Subdoligranulum variabile isolate W1P45.008 Contig1086, whole genome shotgun sequence
ERR7803603_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/542/875/GCA_900542875.1_genomic.fna.gz	0.0668	0.0425	97.85	26.000	NA-NA	HIGH	NA-NA	26	25.792	3635/7121	97.85	UQPH01000001.1 uncultured Eubacterium sp. isolate UMGS508 genome assembly, contig: NODE_14_length_207437_cov_4.861704, whole genome shotgun sequence
ERR7803603_1.fastq.gz	gtdb_genomes_reps_r207/GCA/000/437/315/GCA_000437315.1_genomic.fna.gz	0.0668	0.0323	97.98	26.000	NA-NA	HIGH	NA-NA	26	25.352	2864/5400	97.98	FR899379.1 Mycoplasma sp. CAG:472 genomic scaffold, scf1, whole genome shotgun sequence
ERR7803603_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/551/415/GCA_900551415.1_genomic.fna.gz	0.0668	0.0587	99.13	26.000	NA-NA	HIGH	NA-NA	26	23.392	7549/9899	99.13	URWB01000001.1 uncultured Clostridiales bacterium isolate UMGS1400 genome assembly, contig: NODE_154_length_57664_cov_5.329532, whole genome shotgun sequence
ERR7803603_1.fastq.gz	gtdb_genomes_reps_r207/GCA/000/436/035/GCA_000436035.1_genomic.fna.gz	0.0668	0.0772	98.52	26.000	NA-NA	HIGH	NA-NA	26	25.033	8075/12807	98.52	FR893180.1 Prevotella sp. CAG:732 genomic scaffold, scf4, whole genome shotgun sequence
ERR7803603_1.fastq.gz	gtdb_genomes_reps_r207/GCF/003/458/715/GCF_003458715.1_genomic.fna.gz	0.0668	0.0588	96.41	26.000	NA-NA	HIGH	NA-NA	26	24.319	3141/9759	96.41	NZ_QRVI01000001.1 Eubacterium sp. AF22-8LB AF22-8LB.Scaf1, whole genome shotgun sequence
ERR7803603_1.fastq.gz	gtdb_genomes_reps_r207/GCF/000/484/655/GCF_000484655.1_genomic.fna.gz	0.0643	0.1121	98.55	25.000	NA-NA	HIGH	NA-NA	25	19.309	12125/19066	98.55	NZ_AXVN01000001.1 Blautia wexlerae DSM 19850 K316DRAFT_scaffold00001.1_C, whole genome shotgun sequence
ERR7803603_1.fastq.gz	gtdb_genomes_reps_r207/GCF/003/293/635/GCF_003293635.1_genomic.fna.gz	0.0643	0.0705	99.01	25.000	NA-NA	HIGH	NA-NA	25	18.742	8837/12018	99.01	NZ_CP026548.1 Faecalibacterium prausnitzii strain 942/30-2 chromosome, complete genome
ERR7803603_1.fastq.gz	gtdb_genomes_reps_r207/GCA/000/434/635/GCA_000434635.1_genomic.fna.gz	0.0643	0.0622	98.78	25.000	NA-NA	HIGH	NA-NA	25	21.703	7299/10683	98.78	HF987968.1 Firmicutes bacterium CAG:110 genomic scaffold, scf9, whole genome shotgun sequence
ERR7803603_1.fastq.gz	gtdb_genomes_reps_r207/GCF/900/291/955/GCF_900291955.1_genomic.fna.gz	0.0643	0.0604	97.85	25.000	NA-NA	HIGH	NA-NA	25	24.049	5157/10108	97.85	NZ_OLMR01000016.1 Pseudoruminococcus massiliensis strain Marseille-P3876, whole genome shotgun sequence
ERR7803603_1.fastq.gz	gtdb_genomes_reps_r207/GCA/003/150/355/GCA_003150355.1_genomic.fna.gz	0.0643	0.0497	99.09	25.000	NA-NA	HIGH	NA-NA	25	24.181	6047/8036	99.09	QAMJ01000023.1 MAG: Clostridiales bacterium isolate CIM:MAG 701 contig_11633, whole genome shotgun sequence
ERR7803603_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/549/045/GCA_900549045.1_genomic.fna.gz	0.0617	0.0673	99.38	24.000	NA-NA	HIGH	NA-NA	24	13.625	10217/12372	99.38	URNE01000001.1 uncultured bacterium isolate UMGS1153 genome assembly, contig: NODE_363_length_24501_cov_7.814486, whole genome shotgun sequence
ERR7803603_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/763/685/GCA_900763685.1_genomic.fna.gz	0.0617	0.0316	99.38	24.000	NA-NA	HIGH	NA-NA	24	22.369	4665/5665	99.38	CAAFLF010000001.1 TPA_asm: uncultured Oscillospiraceae bacterium, isolate HGM12995, WGS project CAAFLF010000000 data, contig: SRS1596848_12_k141_33568, whole genome shotgun sequence
ERR7803603_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/769/635/GCA_900769635.1_genomic.fna.gz	0.0591	0.0217	98.55	23.000	NA-NA	HIGH	NA-NA	23	22.373	2577/4058	98.55	CAAGHJ010000001.1 TPA_asm: Bacilli bacterium, isolate HGM10819, WGS project CAAGHJ010000000 data, contig: SRS476271_30_k119_17981, whole genome shotgun sequence
ERR7803603_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/772/695/GCA_900772695.1_genomic.fna.gz	0.0591	0.0563	99.65	23.000	NA-NA	HIGH	NA-NA	23	22.314	9326/10394	99.65	CAAGRO010000001.1 TPA_asm: uncultured Oribacterium sp., isolate HGM12435, WGS project CAAGRO010000000 data, contig: SRS883021_3_k99_1881, whole genome shotgun sequence
ERR7803603_1.fastq.gz	gtdb_genomes_reps_r207/GCA/003/447/235/GCA_003447235.1_genomic.fna.gz	0.0591	0.0536	98.18	23.000	NA-NA	HIGH	NA-NA	23	22.355	5666/10014	98.18	DLZV01000043.1 TPA_asm: Prevotella sp. isolate UBA10664 contig_100, whole genome shotgun sequence
ERR7803603_1.fastq.gz	gtdb_genomes_reps_r207/GCA/905/215/425/GCA_905215425.1_genomic.fna.gz	0.0566	0.0311	98.45	22.000	NA-NA	HIGH	NA-NA	22	22.001	3735/6063	98.45	CAJMQD010000001.1 TPA_asm: uncultured bacterium isolate SRR7721880-bin.63 genome assembly, contig: NODE_2871_length_17281_cov_5.233600, whole genome shotgun sequence
ERR7803603_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/546/625/GCA_900546625.1_genomic.fna.gz	0.0566	0.0642	98.42	22.000	NA-NA	HIGH	NA-NA	22	6.022	7706/12636	98.42	URDU01000001.1 uncultured Lachnobacterium sp. isolate UMGS904 genome assembly, contig: NODE_2_length_270990_cov_7.168904, whole genome shotgun sequence
ERR7803603_1.fastq.gz	gtdb_genomes_reps_r207/GCA/000/431/015/GCA_000431015.1_genomic.fna.gz	0.0566	0.0524	97.85	22.000	NA-NA	HIGH	NA-NA	22	18.788	5252/10318	97.85	HF985978.1 Alistipes sp. CAG:514 genomic scaffold, scf1, whole genome shotgun sequence
ERR7803603_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/554/945/GCA_900554945.1_genomic.fna.gz	0.0566	0.0410	97.35	22.000	NA-NA	HIGH	NA-NA	22	22.403	3510/8083	97.35	USJN01000001.1 uncultured Coriobacteriaceae bacterium isolate UMGS1773 genome assembly, contig: NODE_466_length_28043_cov_3.616657, whole genome shotgun sequence
ERR7803603_1.fastq.gz	gtdb_genomes_reps_r207/GCA/000/434/615/GCA_000434615.1_genomic.fna.gz	0.0566	0.0606	97.61	22.000	NA-NA	HIGH	NA-NA	22	20.737	5571/11802	97.61	FR880783.1 Clostridium sp. CAG:510 genomic scaffold, scf4, whole genome shotgun sequence
ERR7803603_1.fastq.gz	gtdb_genomes_reps_r207/GCA/003/150/135/GCA_003150135.1_genomic.fna.gz	0.0540	0.0444	98.56	21.000	NA-NA	HIGH	NA-NA	21	20.916	5775/9056	98.56	QAKX01000012.1 Oscillospiraceae bacterium isolate CIM:MAG 1403 contig_101142, whole genome shotgun sequence
ERR7803603_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/548/125/GCA_900548125.1_genomic.fna.gz	0.0540	0.0477	98.81	21.000	NA-NA	HIGH	NA-NA	21	19.597	6865/9958	98.81	URJN01000001.1 uncultured Clostridiales bacterium isolate UMGS1056 genome assembly, contig: NODE_990_length_26787_cov_7.128940, whole genome shotgun sequence
ERR7803603_1.fastq.gz	gtdb_genomes_reps_r207/GCA/004/556/395/GCA_004556395.1_genomic.fna.gz	0.0540	0.0633	98.83	21.000	NA-NA	HIGH	NA-NA	21	21.393	8911/12853	98.83	SFHK01000039.1 MAG: Clostridiales bacterium isolate W1P1.020 Contig1031, whole genome shotgun sequence
ERR7803603_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/545/225/GCA_900545225.1_genomic.fna.gz	0.0514	0.0296	99.29	20.000	NA-NA	HIGH	NA-NA	20	19.488	5145/6417	99.29	UQXZ01000001.1 uncultured Clostridiales bacterium isolate UMGS752 genome assembly, contig: NODE_17_length_195278_cov_17.799255, whole genome shotgun sequence
ERR7803603_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/553/315/GCA_900553315.1_genomic.fna.gz	0.0514	0.0449	97.92	20.000	NA-NA	HIGH	NA-NA	20	19.646	5000/9581	97.92	USCW01000001.1 uncultured Clostridiales bacterium isolate UMGS1600 genome assembly, contig: NODE_31_length_114425_cov_5.759509, whole genome shotgun sequence
ERR7803603_1.fastq.gz	gtdb_genomes_reps_r207/GCA/003/478/935/GCA_003478935.1_genomic.fna.gz	0.0514	0.0819	97.47	20.000	NA-NA	HIGH	NA-NA	20	20.105	7896/17495	97.47	QUFP01000001.1 Firmicutes bacterium AF25-13AC AF25-13AC.Scaf1, whole genome shotgun sequence
ERR7803603_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/313/295/GCA_900313295.1_genomic.fna.gz	0.0514	0.0276	97.22	20.000	NA-NA	HIGH	NA-NA	20	20.071	2502/6004	97.22	OMQS01000196.1 uncultured Clostridiales bacterium isolate RUG798 genome assembly, contig: k87_56517732, whole genome shotgun sequence
ERR7803603_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/548/215/GCA_900548215.1_genomic.fna.gz	0.0514	0.0548	98.20	20.000	NA-NA	HIGH	NA-NA	20	20.247	6773/11897	98.20	URJI01000001.1 uncultured Coprococcus sp. isolate UMGS1059 genome assembly, contig: NODE_6_length_95268_cov_10.862435, whole genome shotgun sequence
ERR7803603_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/768/625/GCA_900768625.1_genomic.fna.gz	0.0514	0.0566	98.96	20.000	NA-NA	HIGH	NA-NA	20	19.459	8784/12142	98.96	CAAGDO010000001.1 TPA_asm: Bacteroidaceae bacterium, isolate HGM05072, WGS project CAAGDO010000000 data, contig: SRS476147_37_k119_439, whole genome shotgun sequence
ERR7803603_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/544/335/GCA_900544335.1_genomic.fna.gz	0.0514	0.0312	98.65	20.000	NA-NA	HIGH	NA-NA	20	20.181	4401/6711	98.65	UQUS01000001.1 uncultured Sutterella sp. isolate UMGS662 genome assembly, contig: NODE_99_length_94273_cov_6.643116, whole genome shotgun sequence
ERR7803603_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/539/115/GCA_900539115.1_genomic.fna.gz	0.0488	0.0536	97.51	19.000	NA-NA	HIGH	NA-NA	19	18.866	5616/12268	97.51	UQAQ01000001.1 uncultured Roseburia sp. isolate UMGS89 genome assembly, contig: NODE_84_length_152947_cov_11.368503, whole genome shotgun sequence
ERR7803603_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/552/375/GCA_900552375.1_genomic.fna.gz	0.0488	0.0328	98.96	19.000	NA-NA	HIGH	NA-NA	19	14.537	5461/7550	98.96	URZK01000001.1 uncultured Clostridiales bacterium isolate UMGS1495 genome assembly, contig: NODE_60_length_127166_cov_8.882481, whole genome shotgun sequence
ERR7803603_1.fastq.gz	gtdb_genomes_reps_r207/GCA/012/519/695/GCA_012519695.1_genomic.fna.gz	0.0488	0.0597	98.88	19.000	NA-NA	HIGH	NA-NA	19	18.244	9540/13517	98.88	JAAYPT010000055.1 MAG: Clostridiales bacterium isolate AS22ysBPME_279 100028_AS22, whole genome shotgun sequence
ERR7803603_1.fastq.gz	gtdb_genomes_reps_r207/GCF/000/225/345/GCF_000225345.1_genomic.fna.gz	0.0488	0.0679	98.45	19.000	NA-NA	HIGH	NA-NA	19	17.733	9315/15124	98.45	NC_015977.1 Roseburia hominis A2-183, complete sequence
ERR7803603_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/539/185/GCA_900539185.1_genomic.fna.gz	0.0463	0.0432	98.36	18.000	NA-NA	HIGH	NA-NA	18	17.874	6264/10460	98.36	UQBG01000001.1 uncultured Clostridium sp. isolate UMGS101 genome assembly, contig: NODE_1_length_253198_cov_9.703436, whole genome shotgun sequence
ERR7803603_1.fastq.gz	gtdb_genomes_reps_r207/GCA/905/193/155/GCA_905193155.1_genomic.fna.gz	0.0463	0.0471	98.63	18.000	NA-NA	HIGH	NA-NA	18	17.851	7407/11370	98.63	CAJJNQ010000001.1 TPA_asm: uncultured Catabacter sp. isolate ERR1600748-bin.5 genome assembly, contig: NODE_134_length_121018_cov_17.297496, whole genome shotgun sequence
ERR7803603_1.fastq.gz	gtdb_genomes_reps_r207/GCA/000/435/835/GCA_000435835.1_genomic.fna.gz	0.0463	0.0554	99.64	18.000	NA-NA	HIGH	NA-NA	18	18.687	12123/13567	99.64	FR883346.1 Clostridium sp. CAG:221 genomic scaffold, scf2, whole genome shotgun sequence
ERR7803603_1.fastq.gz	gtdb_genomes_reps_r207/GCF/003/436/425/GCF_003436425.1_genomic.fna.gz	0.0463	0.0461	97.22	18.000	NA-NA	HIGH	NA-NA	18	15.447	4545/10886	97.22	NZ_QSPK01000001.1 Eubacterium sp. TM05-53 TM05-53.Scaf1, whole genome shotgun sequence
ERR7803603_1.fastq.gz	gtdb_genomes_reps_r207/GCA/001/916/965/GCA_001916965.1_genomic.fna.gz	0.0463	0.0618	99.22	18.000	NA-NA	HIGH	NA-NA	18	15.162	11765/15016	99.22	MNTL01000026.1 MAG: Roseburia sp. CAG:10041_57 Ley3_66761_scaffold_10235, whole genome shotgun sequence
ERR7803603_1.fastq.gz	gtdb_genomes_reps_r207/GCA/000/433/735/GCA_000433735.1_genomic.fna.gz	0.0463	0.0388	98.42	18.000	NA-NA	HIGH	NA-NA	18	18.312	5653/9250	98.42	HF998251.1 Clostridium sp. CAG:167 genomic scaffold, scf3, whole genome shotgun sequence
ERR7803603_1.fastq.gz	gtdb_genomes_reps_r207/GCF/012/843/875/GCF_012843875.1_genomic.fna.gz	0.0463	0.0513	98.94	18.000	NA-NA	HIGH	NA-NA	18	17.484	8812/12259	98.94	NZ_JABAFY010000001.1 Desulfovibrio piger strain PG-251-APC-1 Contig_1, whole genome shotgun sequence
ERR7803603_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/549/055/GCA_900549055.1_genomic.fna.gz	0.0437	0.0351	97.13	17.000	NA-NA	HIGH	NA-NA	17	16.771	3596/8860	97.13	URNB01000001.1 uncultured Ruminococcaceae bacterium isolate UMGS1148 genome assembly, contig: NODE_125_length_90205_cov_5.447965, whole genome shotgun sequence
ERR7803603_1.fastq.gz	gtdb_genomes_reps_r207/GCF/003/287/405/GCF_003287405.1_genomic.fna.gz	0.0437	0.0513	96.85	17.000	NA-NA	HIGH	NA-NA	17	8.991	4792/12932	96.85	NZ_PRLD01000040.1 Faecalibacterium prausnitzii strain APC923/51-1 NODE_109_length_3421_cov_1544.05, whole genome shotgun sequence
ERR7803603_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/544/105/GCA_900544105.1_genomic.fna.gz	0.0437	0.0367	97.61	17.000	NA-NA	HIGH	NA-NA	17	8.741	4470/9465	97.61	UQUC01000001.1 uncultured Oscillibacter sp. isolate UMGS638 genome assembly, contig: NODE_156_length_99370_cov_19.733786, whole genome shotgun sequence
ERR7803603_1.fastq.gz	gtdb_genomes_reps_r207/GCA/905/215/595/GCA_905215595.1_genomic.fna.gz	0.0437	0.0359	95.66	17.000	NA-NA	HIGH	NA-NA	17	12.656	2280/9015	95.66	CAJMQZ010000001.1 TPA_asm: uncultured bacterium isolate ERR1600666-bin.42 genome assembly, contig: NODE_935_length_53947_cov_11.260131, whole genome shotgun sequence
ERR7803603_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/544/615/GCA_900544615.1_genomic.fna.gz	0.0437	0.0368	99.20	17.000	NA-NA	HIGH	NA-NA	17	14.168	7405/9511	99.20	UQVS01000001.1 uncultured Oscillibacter sp. isolate UMGS683 genome assembly, contig: NODE_28_length_163767_cov_7.432119, whole genome shotgun sequence
ERR7803603_1.fastq.gz	gtdb_genomes_reps_r207/GCA/000/437/175/GCA_000437175.1_genomic.fna.gz	0.0437	0.0419	97.71	17.000	NA-NA	HIGH	NA-NA	17	17.522	5151/10554	97.71	FR897965.1 Ruminococcus sp. CAG:330 genomic scaffold, scf1, whole genome shotgun sequence
ERR7803603_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/549/865/GCA_900549865.1_genomic.fna.gz	0.0437	0.0388	98.65	17.000	NA-NA	HIGH	NA-NA	17	16.806	6476/9871	98.65	URPU01000001.1 uncultured Clostridiales bacterium isolate UMGS1230 genome assembly, contig: NODE_144_length_59106_cov_10.701902, whole genome shotgun sequence
ERR7803603_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/548/285/GCA_900548285.1_genomic.fna.gz	0.0437	0.0319	98.32	17.000	NA-NA	HIGH	NA-NA	17	16.762	4819/8151	98.32	URKE01000001.1 uncultured Clostridiales bacterium isolate UMGS1072 genome assembly, contig: NODE_119_length_109098_cov_7.742083, whole genome shotgun sequence
ERR7803603_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/545/805/GCA_900545805.1_genomic.fna.gz	0.0437	0.0288	98.14	17.000	NA-NA	HIGH	NA-NA	17	17.230	4084/7300	98.14	URAL01000001.1 uncultured Clostridiales bacterium isolate UMGS815 genome assembly, contig: NODE_21_length_111320_cov_24.254438, whole genome shotgun sequence
ERR7803603_1.fastq.gz	gtdb_genomes_reps_r207/GCA/003/343/845/GCA_003343845.1_genomic.fna.gz	0.0437	0.0345	98.63	17.000	NA-NA	HIGH	NA-NA	17	17.773	5633/8629	98.63	QAKK01000012.1 Oscillospiraceae bacterium isolate CIM:MAG 1170_1 contig_10243, whole genome shotgun sequence
ERR7803603_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/544/945/GCA_900544945.1_genomic.fna.gz	0.0437	0.0360	98.75	17.000	NA-NA	HIGH	NA-NA	17	16.900	6160/9103	98.75	UQXG01000001.1 uncultured Clostridiales bacterium isolate UMGS729 genome assembly, contig: NODE_29_length_46468_cov_7.095060, whole genome shotgun sequence
ERR7803603_1.fastq.gz	gtdb_genomes_reps_r207/GCF/002/549/975/GCF_002549975.1_genomic.fna.gz	0.0437	0.0508	97.66	17.000	NA-NA	HIGH	NA-NA	17	15.356	6163/12856	97.66	NZ_NMTY01000026.1 Faecalibacterium prausnitzii strain CNCM I 4575 NODE_10_length_113630_cov_49.1554_ID_1188, whole genome shotgun sequence
ERR7803603_1.fastq.gz	gtdb_genomes_reps_r207/GCA/008/681/155/GCA_008681155.1_genomic.fna.gz	0.0411	0.0503	97.35	16.000	NA-NA	HIGH	NA-NA	16	15.115	5507/12682	97.35	NAJW01000001.1 Firmicutes bacterium isolate LMAG:5 MEG_5_1, whole genome shotgun sequence
ERR7803603_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/546/315/GCA_900546315.1_genomic.fna.gz	0.0411	0.0479	99.02	16.000	NA-NA	HIGH	NA-NA	16	16.107	9620/13074	99.02	URCP01000001.1 uncultured Clostridiales bacterium isolate UMGS874 genome assembly, contig: NODE_126_length_106798_cov_4.641373, whole genome shotgun sequence
ERR7803603_1.fastq.gz	gtdb_genomes_reps_r207/GCF/003/481/705/GCF_003481705.1_genomic.fna.gz	0.0411	0.0459	98.10	16.000	NA-NA	HIGH	NA-NA	16	15.274	6729/12190	98.10	NZ_QULN01000001.1 Butyricicoccus sp. OM04-18BH OM04-18BH.Scaf1, whole genome shotgun sequence
ERR7803603_1.fastq.gz	gtdb_genomes_reps_r207/GCA/902/766/215/GCA_902766215.1_genomic.fna.gz	0.0411	0.0280	98.30	16.000	NA-NA	HIGH	NA-NA	16	16.501	4440/7558	98.30	CACXCV010000001.1 Ruminococcaceae bacterium isolate RUG11142 genome assembly, contig: RUG11142_asm_1, whole genome shotgun sequence
ERR7803603_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/552/675/GCA_900552675.1_genomic.fna.gz	0.0411	0.0354	97.86	16.000	NA-NA	HIGH	NA-NA	16	15.020	4928/9634	97.86	USAI01000001.1 uncultured Prevotella sp. isolate UMGS1526 genome assembly, contig: NODE_373_length_55601_cov_7.849710, whole genome shotgun sequence
ERR7803603_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/543/445/GCA_900543445.1_genomic.fna.gz	0.0411	0.0384	98.38	16.000	NA-NA	HIGH	NA-NA	16	15.846	6238/10354	98.38	UQRC01000001.1 uncultured Lachnobacterium sp. isolate UMGS570 genome assembly, contig: NODE_42_length_131191_cov_4.676367, whole genome shotgun sequence
ERR7803603_1.fastq.gz	gtdb_genomes_reps_r207/GCF/900/106/845/GCF_900106845.1_genomic.fna.gz	0.0411	0.0495	99.54	16.000	NA-NA	HIGH	NA-NA	16	16.860	10648/12280	99.54	NZ_LT629846.1 Romboutsia timonensis strain Marseille-P326, whole genome shotgun sequence
