Read_file	Genome_file	Adjusted_ANI	Naive_ANI	ANI_5-95_percentile	Eff_cov	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov	Containment_ind	Contig_name
pac_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCA/913/778/665/GCA_913778665.1_genomic.fna.gz	91.46	87.12	90.89-92.19	0.242	0.242	0.19-0.31	1	0.018	613/44036	CAJYVQ010000001.1 uncultured Stenotrophomonas sp. isolate S1C1391_SP200 genome assembly, contig: S1Ck127_14995, whole genome shotgun sequence
pac_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/005/938/045/GCF_005938045.2_genomic.fna.gz	91.46	91.46	NA-NA	6.813	HIGH	NA-NA	6	0.428	4098/65203	NZ_VCCF02000001.1 Pseudomonas sp. KBS0710 1, whole genome shotgun sequence
pac_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/001/439/695/GCF_001439695.1_genomic.fna.gz	91.46	91.46	NA-NA	7.605	HIGH	NA-NA	7	0.432	4334/69047	NZ_JYLL01000010.1 Pseudomonas veronii strain DSM 11331 10_183499_22.3302, whole genome shotgun sequence
pac_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/001/647/715/GCF_001647715.1_genomic.fna.gz	91.46	91.46	NA-NA	6.830	HIGH	NA-NA	6	0.428	4066/64791	NZ_CP015600.1 Pseudomonas antarctica strain PAMC 27494 chromosome, complete genome
pac_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/000/448/485/GCF_000448485.1_genomic.fna.gz	91.46	88.15	90.70-92.16	0.372	0.372	0.28-0.48	1	0.025	318/15872	NZ_ASYV01000001.1 Helicobacter pylori PZ5080 NODE_100_length_4045_cov_157.787399, whole genome shotgun sequence
pac_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/001/902/145/GCF_001902145.1_genomic.fna.gz	91.45	91.45	NA-NA	7.677	HIGH	NA-NA	6	0.426	3725/59478	NZ_MRST01000018.1 Pseudomonas fluorescens strain EK007-RG4 NODE_10_length_226644_cov_62.2064_ID_19, whole genome shotgun sequence
pac_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/000/020/125/GCF_000020125.1_genomic.fna.gz	91.45	91.13	91.36-91.54	2.209	2.209	2.02-2.39	2	0.141	4520/80463	NC_010681.1 Paraburkholderia phytofirmans PsJN chromosome 1, complete sequence
pac_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/900/624/995/GCF_900624995.1_genomic.fna.gz	91.45	91.45	NA-NA	7.610	HIGH	NA-NA	7	0.427	3822/61105	NZ_UYXQ01000001.1 Pseudomonas antarctica isolate DSM 15318T, whole genome shotgun sequence
pac_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/001/439/815/GCF_001439815.1_genomic.fna.gz	91.44	91.44	NA-NA	7.448	HIGH	NA-NA	6	0.426	3711/59468	NZ_JYLM01000010.1 Pseudomonas orientalis strain DSM 17489 10_262227_15.7918, whole genome shotgun sequence
pac_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/001/431/665/GCF_001431665.1_genomic.fna.gz	91.43	87.56	90.95-92.10	0.291	0.291	0.23-0.34	1	0.021	726/44571	NZ_LLXV01000001.1 Stenotrophomonas maltophilia strain LMG 978 contig_1, whole genome shotgun sequence
pac_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/900/215/245/GCF_900215245.1_genomic.fna.gz	91.43	91.43	NA-NA	6.816	HIGH	NA-NA	6	0.424	3982/64010	NZ_LT907842.1 Pseudomonas fluorescens strain ATCC 13525 chromosome I
pac_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/003/852/235/GCF_003852235.1_genomic.fna.gz	91.42	91.42	NA-NA	6.877	HIGH	NA-NA	6	0.425	3558/57440	NZ_CP027732.1 Pseudomonas sp. R4-35-07 chromosome, complete genome
pac_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/022/807/995/GCF_022807995.1_genomic.fna.gz	91.41	91.41	NA-NA	6.870	HIGH	NA-NA	6	0.424	3550/57424	NZ_CP094351.1 Pseudomonas orientalis strain YB-76 chromosome, complete genome
pac_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/002/022/275/GCF_002022275.1_genomic.fna.gz	91.40	91.40	NA-NA	6.922	HIGH	NA-NA	7	0.422	4196/68065	NZ_MSDF01000012.1 Pseudomonas fluorescens strain P5A PF_P5A_contig_1, whole genome shotgun sequence
pac_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/003/851/685/GCF_003851685.1_genomic.fna.gz	91.39	91.39	NA-NA	6.841	HIGH	NA-NA	6	0.419	3637/59204	NZ_CP027727.1 Pseudomonas sp. R5-89-07 chromosome, complete genome
pac_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/001/439/845/GCF_001439845.1_genomic.fna.gz	91.38	91.38	NA-NA	7.564	HIGH	NA-NA	6	0.416	4089/66916	NZ_JYLO01000010.1 Pseudomonas lactis strain DSM 29167 10_345520_19.0306, whole genome shotgun sequence
pac_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/023/242/475/GCF_023242475.1_genomic.fna.gz	91.38	91.38	NA-NA	7.750	HIGH	NA-NA	7	0.420	3672/60141	NZ_JALJFG010000001.1 Pseudomonas sp. MWU15-20650 assembly_contig_1, whole genome shotgun sequence
pac_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/002/934/065/GCF_002934065.1_genomic.fna.gz	91.38	91.38	NA-NA	6.905	HIGH	NA-NA	6	0.422	3590/58799	NZ_CP018049.1 Pseudomonas orientalis strain F9 chromosome, complete genome
pac_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/000/521/465/GCF_000521465.1_genomic.fna.gz	91.37	85.36	90.52-92.82	0.120	0.120	0.07-0.17	1	0.008	286/38739	NZ_BAVR01000195.1 Acetivibrio thermocellus JCM 21531, whole genome shotgun sequence
pac_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/004/339/745/GCF_004339745.1_genomic.fna.gz	91.37	91.03	91.28-91.46	2.149	2.149	2.00-2.27	2	0.135	5306/97846	NZ_SMGP01000001.1 Paraburkholderia sp. BL9I2N2 Ga0242546_11, whole genome shotgun sequence
pac_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/001/439/735/GCF_001439735.1_genomic.fna.gz	91.37	91.37	NA-NA	7.681	HIGH	NA-NA	6	0.417	3592/59014	NZ_JYLN01000010.1 Pseudomonas paralactis strain DSM 29164 10_215817_14.9842, whole genome shotgun sequence
pac_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/000/955/725/GCF_000955725.1_genomic.fna.gz	91.36	91.36	NA-NA	21.370	HIGH	NA-NA	24	1.206	1652/27199	NZ_LACM01000001.1 Caldicellulosiruptor danielii strain Wai35.B1 N913DRAFT_scf7180000000002_quiver.1_C, whole genome shotgun sequence
pac_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/001/870/435/GCF_001870435.1_genomic.fna.gz	91.35	91.35	NA-NA	6.775	HIGH	NA-NA	6	0.410	3739/61701	NZ_MDDR01000001.1 Pseudomonas costantinii strain LMG 22119 226, whole genome shotgun sequence
pac_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/005/863/185/GCF_005863185.1_genomic.fna.gz	91.35	91.35	NA-NA	7.572	HIGH	NA-NA	6	0.412	4027/66624	NZ_VBVZ01001000.1 Pseudomonas edaphica strain RD25 NODE_1000_length_1203_cov_1.6487, whole genome shotgun sequence
pac_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCA/002/783/505/GCA_002783505.1_genomic.fna.gz	91.34	91.34	NA-NA	10.145	HIGH	NA-NA	10	0.604	2829/46828	PFGL01000001.1 MAG: Shewanella sp. CG12_big_fil_rev_8_21_14_0_65_47_15 CG12_8_21_14_0.65_scaffold_0_c, whole genome shotgun sequence
pac_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/001/439/685/GCF_001439685.1_genomic.fna.gz	91.34	91.34	NA-NA	7.652	HIGH	NA-NA	7	0.413	3678/60914	NZ_JYLH01000010.1 Pseudomonas libanensis strain DSM 17149 10_249417_20.4061, whole genome shotgun sequence
pac_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/000/399/665/GCF_000399665.1_genomic.fna.gz	91.31	85.79	90.59-92.47	0.152	0.152	0.10-0.19	1	0.009	328/38008	NZ_KB976985.1 Acinetobacter calcoaceticus ANC 3811 acLsw-supercont1.1, whole genome shotgun sequence
pac_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/003/637/665/GCF_003637665.1_genomic.fna.gz	91.31	87.88	90.60-92.06	0.347	0.347	0.26-0.45	1	0.022	298/16344	NZ_MVWR01000001.1 Helicobacter pylori strain HP12038 Contig_1, whole genome shotgun sequence
pac_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/002/906/855/GCF_002906855.1_genomic.fna.gz	91.30	91.30	NA-NA	7.018	HIGH	NA-NA	6	0.381	3561/59805	NZ_MINI01000001.1 Pseudomonas putida strain KH-21-134 scaffold100_cov47, whole genome shotgun sequence
pac_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/002/813/445/GCF_002813445.1_genomic.fna.gz	91.30	91.30	NA-NA	6.827	HIGH	NA-NA	6	0.402	3963/66704	NZ_PHHD01000001.1 Pseudomonas tolaasii NCPPB 2192 Ga0070648_11, whole genome shotgun sequence
pac_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/003/031/675/GCF_003031675.1_genomic.fna.gz	91.29	91.29	NA-NA	7.636	HIGH	NA-NA	6	0.401	3572/60265	NZ_PYWX01000002.1 Pseudomonas palleroniana strain LMG 23076 102, whole genome shotgun sequence
pac_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/023/283/485/GCF_023283485.1_genomic.fna.gz	91.28	91.28	NA-NA	22.930	HIGH	NA-NA	12	0.599	2406/40676	NZ_JAKILU010000001.1 Shewanella glacialipiscicola strain LMG 23744 contig00001, whole genome shotgun sequence
pac_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/009/391/885/GCF_009391885.1_genomic.fna.gz	91.28	91.28	NA-NA	6.428	HIGH	NA-NA	6	0.378	3566/60341	NZ_VZII01000072.1 Pseudomonas sp. MN1F NODE_101_length_9848_cov_249.688263, whole genome shotgun sequence
pac_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/013/522/705/GCF_013522705.1_genomic.fna.gz	91.28	91.28	NA-NA	7.802	HIGH	NA-NA	7	0.408	3373/57081	NZ_JAAMRE010000010.1 Pseudomonas lurida strain 114A4 NODE_10_length_145587_cov_69.296783, whole genome shotgun sequence
pac_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/900/120/335/GCF_900120335.1_genomic.fna.gz	91.28	87.84	90.55-91.85	0.353	0.353	0.28-0.47	1	0.023	291/16185	NZ_LT635477.1 Helicobacter pylori isolate HE147/09 chromosome I
pac_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/023/518/235/GCF_023518235.1_genomic.fna.gz	91.25	86.99	90.82-91.95	0.249	0.249	0.19-0.30	1	0.017	629/47265	NZ_CP090423.1 Stenotrophomonas maltophilia strain GYH chromosome, complete genome
pac_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/000/601/455/GCF_000601455.1_genomic.fna.gz	91.25	85.72	90.10-92.63	0.144	0.144	0.09-0.21	1	0.009	238/28265	NZ_AZQP01000001.1 Fervidicella metallireducens AeB contig00001, whole genome shotgun sequence
pac_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/009/932/375/GCF_009932375.1_genomic.fna.gz	91.25	91.25	NA-NA	7.688	HIGH	NA-NA	6	0.370	3303/56473	NZ_BLJG01000001.1 Pseudomonas juntendi strain BML3 BML3_contig_1, whole genome shotgun sequence
pac_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/000/263/715/GCF_000263715.2_genomic.fna.gz	91.24	91.24	NA-NA	6.887	HIGH	NA-NA	6	0.399	3603/61895	NZ_CM001514.1 Pseudomonas synxantha BG33R chromosome, whole genome shotgun sequence
pac_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/001/439/805/GCF_001439805.1_genomic.fna.gz	91.23	91.23	NA-NA	7.953	HIGH	NA-NA	7	0.401	3201/55046	NZ_JYLK01000010.1 Pseudomonas trivialis strain DSM 14937 10_195706_32.184, whole genome shotgun sequence
pac_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/001/439/785/GCF_001439785.1_genomic.fna.gz	91.22	91.22	NA-NA	7.582	HIGH	NA-NA	6	0.385	3363/58125	NZ_JYLI01000010.1 Pseudomonas poae strain DSM 14936 10_225749_36.7331, whole genome shotgun sequence
pac_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/000/368/965/GCF_000368965.1_genomic.fna.gz	91.19	85.43	90.24-92.82	0.138	0.138	0.08-0.18	1	0.008	296/39073	NZ_KB849778.1 Acinetobacter calcoaceticus DSM 30006 = CIP 81.8 acLsb-supercont1.1, whole genome shotgun sequence
pac_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCA/017/744/435/GCA_017744435.1_genomic.fna.gz	91.19	91.19	NA-NA	7.000	HIGH	NA-NA	6	0.363	3201/55918	JAGIBG010000010.1 Pseudomonas sp. isolate BIN42 scaffold10_cov0, whole genome shotgun sequence
pac_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/003/002/025/GCF_003002025.1_genomic.fna.gz	91.18	90.87	91.10-91.28	2.206	2.206	2.02-2.36	2	0.130	4449/86646	NZ_PVZB01000001.1 Paraburkholderia sp. BL25I1N1 Ga0139058_101, whole genome shotgun sequence
pac_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/000/196/795/GCF_000196795.1_genomic.fna.gz	91.17	86.08	90.28-92.12	0.180	0.180	0.13-0.25	1	0.011	394/41039	NC_014259.1 Acinetobacter oleivorans DR1, complete sequence
pac_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/019/145/205/GCF_019145205.1_genomic.fna.gz	91.17	91.17	NA-NA	7.687	HIGH	NA-NA	6	0.390	3611/63444	NZ_JAHSTT010000001.1 Pseudomonas khavaziana strain SWRI124 1, whole genome shotgun sequence
pac_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/013/464/485/GCF_013464485.1_genomic.fna.gz	91.15	87.35	90.62-91.81	0.298	0.298	0.24-0.36	1	0.020	735/48704	NZ_RAUX01000001.1 Stenotrophomonas maltophilia strain E77 sm-E77_lib12335_1, whole genome shotgun sequence
pac_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCA/900/762/515/GCA_900762515.1_genomic.fna.gz	91.14	90.52	90.97-91.28	1.608	1.608	1.47-1.71	2	0.096	2327/51077	CAAFHA010000001.1 TPA_asm: uncultured Odoribacter sp., isolate HGM05329, WGS project CAAFHA010000000 data, contig: SRS144506_36_k99_68, whole genome shotgun sequence
pac_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/004/684/085/GCF_004684085.1_genomic.fna.gz	91.13	87.27	90.63-91.71	0.292	0.292	0.24-0.35	1	0.018	672/45706	NZ_SRHZ01000001.1 Stenotrophomonas maltophilia strain D5.1 Contig_1, whole genome shotgun sequence
pac_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/002/571/225/GCF_002571225.1_genomic.fna.gz	91.11	85.01	90.27-92.10	0.118	0.118	0.09-0.16	1	0.007	370/56855	NZ_NVEC01000100.1 Bacillus sp. AFS059628 AFS059628_102_B4_Contig100_140514, whole genome shotgun sequence
pac_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/000/010/425/GCF_000010425.1_genomic.fna.gz	91.10	91.10	NA-NA	1.021	LOW	NA-NA	1	0.056	1136/20398	NC_008618.1 Bifidobacterium adolescentis ATCC 15703, complete sequence
pac_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/900/105/675/GCF_900105675.1_genomic.fna.gz	91.10	91.10	NA-NA	6.861	HIGH	NA-NA	6	0.378	3744/67309	NZ_LT629786.1 Pseudomonas synxantha strain LMG 2190 chromosome I
pac_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/004/519/405/GCF_004519405.1_genomic.fna.gz	91.10	91.10	NA-NA	7.672	HIGH	NA-NA	6	0.374	3508/63094	NZ_SGWI01000001.1 Pseudomonas sp. BCA17 strain BCA-17 1, whole genome shotgun sequence
pac_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCA/001/067/655/GCA_001067655.1_genomic.fna.gz	91.10	85.25	89.94-92.74	0.125	0.125	0.06-0.18	1	0.009	192/27004	JUNU01000302.1 Neisseria lactamica strain 919_NLAC 1000_2721_45213, whole genome shotgun sequence
pac_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/002/112/505/GCF_002112505.1_genomic.fna.gz	91.09	91.09	NA-NA	7.419	HIGH	NA-NA	6	0.348	3286/59280	NZ_NEHW01000001.1 Pseudomonas sp. R28(2017) R28_1, whole genome shotgun sequence
pac_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/001/320/245/GCF_001320245.1_genomic.fna.gz	91.08	91.08	NA-NA	7.518	HIGH	NA-NA	6	0.347	3353/60674	NZ_BCBA01000001.1 Pseudomonas sp. NBRC 111124, whole genome shotgun sequence
pac_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/900/156/405/GCF_900156405.1_genomic.fna.gz	91.08	91.08	NA-NA	12.463	HIGH	NA-NA	10	0.546	2282/41392	NZ_FTNN01000032.1 Shewanella morhuae strain ATCC BAA-1205, whole genome shotgun sequence
pac_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/000/476/275/GCF_000476275.1_genomic.fna.gz	91.06	87.74	90.22-91.64	0.361	0.361	0.29-0.47	1	0.022	281/16218	NZ_CBOM010000001.1 Helicobacter pylori SA213A, whole genome shotgun sequence
pac_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/000/313/935/GCF_000313935.1_genomic.fna.gz	91.06	86.17	90.13-91.80	0.191	0.191	0.15-0.27	1	0.012	379/38222	NZ_AMSS01000001.1 Acinetobacter sp. WC-141 ctg7180000006320, whole genome shotgun sequence
pac_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/000/368/065/GCF_000368065.1_genomic.fna.gz	91.04	87.18	90.52-91.63	0.295	0.295	0.23-0.34	1	0.017	574/40416	NZ_KB851195.1 Acinetobacter seifertii strain NIPH 973 acMai-supercont1.1, whole genome shotgun sequence
pac_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/012/689/525/GCF_012689525.1_genomic.fna.gz	91.03	90.73	90.92-91.15	2.253	2.253	1.97-2.42	2	0.122	5016/102391	NZ_CP051514.1 Paraburkholderia aromaticivorans strain AR20-38 chromosome 1, complete sequence
pac_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/000/493/815/GCF_000493815.1_genomic.fna.gz	90.97	90.97	NA-NA	6.951	HIGH	NA-NA	5	0.266	1313/24645	NZ_AXUR01000001.1 Fusobacterium nucleatum W1481 Contig1, whole genome shotgun sequence
pac_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/021/602/585/GCF_021602585.1_genomic.fna.gz	90.97	90.97	NA-NA	7.341	HIGH	NA-NA	6	0.335	3086/57948	NZ_BQIP01000001.1 Pseudomonas faucium strain BML-PP048 sequence01, whole genome shotgun sequence
pac_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/003/097/235/GCF_003097235.1_genomic.fna.gz	90.97	90.97	NA-NA	6.704	HIGH	NA-NA	6	0.339	3249/61049	NZ_QEQQ01000001.1 Pseudomonas sp. CC120222-01a N430DRAFT_scaffold00001.1, whole genome shotgun sequence
pac_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCA/024/349/685/GCA_024349685.1_genomic.fna.gz	90.97	90.97	NA-NA	6.380	HIGH	NA-NA	6	0.339	3112/58522	AP025944.1 Pseudomonas sp. LRP2-20 DNA, complete genome
pac_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/007/858/255/GCF_007858255.1_genomic.fna.gz	90.96	90.96	NA-NA	7.761	HIGH	NA-NA	6	0.362	3307/62299	NZ_VFEU01000010.1 Pseudomonas rhodesiae strain DSM 14020 10_202291_35.0929, whole genome shotgun sequence
pac_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/009/883/635/GCF_009883635.2_genomic.fna.gz	90.95	90.95	NA-NA	6.414	HIGH	NA-NA	6	0.338	3230/61087	NZ_CP026115.2 Pseudomonas putida strain W5 chromosome, complete genome
pac_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/000/217/915/GCF_000217915.1_genomic.fna.gz	90.94	90.94	NA-NA	10.526	HIGH	NA-NA	10	0.539	2312/43876	NZ_AFOZ01000047.1 Shewanella sp. HN-41 44_47, whole genome shotgun sequence
pac_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/009/296/165/GCF_009296165.1_genomic.fna.gz	90.90	90.90	NA-NA	7.862	HIGH	NA-NA	6	0.355	2988/57502	NZ_VUAZ01000001.1 Pseudomonas kitaguniensis strain MAFF 212408 MAFF212408_contig_1, whole genome shotgun sequence
pac_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/022/627/325/GCF_022627325.1_genomic.fna.gz	90.87	90.87	NA-NA	7.586	HIGH	NA-NA	6	0.322	2859/55572	NZ_JAETZZ010000001.1 Pseudomonas putida strain HAI-2 contig1, whole genome shotgun sequence
pac_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/011/067/105/GCF_011067105.1_genomic.fna.gz	90.85	89.42	90.54-91.07	0.922	0.922	0.83-1.06	1	0.052	1027/32928	NZ_CP049357.1 Deinococcus wulumuqiensis R12 chromosome, complete genome
pac_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/014/269/035/GCF_014269035.2_genomic.fna.gz	90.84	90.84	NA-NA	7.651	HIGH	NA-NA	6	0.319	2837/55688	NZ_JABWRP020000001.1 Pseudomonas vlassakiae strain RW4S2 1, whole genome shotgun sequence
pac_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/900/520/355/GCF_900520355.1_genomic.fna.gz	90.83	85.31	89.90-91.84	0.151	0.151	0.10-0.21	1	0.008	279/38440	NZ_LS999521.1 Acinetobacter calcoaceticus isolate Acinetobacter calcoaceticus str. 2117 chromosome 1, complete sequence
pac_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/000/730/665/GCF_000730665.1_genomic.fna.gz	90.83	90.83	NA-NA	7.732	HIGH	NA-NA	6	0.318	2680/52881	NZ_BBIV01000097.1 Pseudomonas plecoglossicida NBRC 103162 = DSM 15088 strain NBRC 103162, whole genome shotgun sequence
pac_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/002/025/705/GCF_002025705.1_genomic.fna.gz	90.80	90.80	NA-NA	6.359	HIGH	NA-NA	6	0.319	3009/59847	NZ_CP018846.1 Pseudomonas putida strain AA7 chromosome, complete genome
pac_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/022/749/515/GCF_022749515.1_genomic.fna.gz	90.80	85.05	89.59-92.73	0.134	0.134	0.07-0.21	1	0.009	155/23459	NZ_CP094242.1 Morococcus cerebrosus strain CIP 81.93 chromosome, complete genome
pac_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/000/282/535/GCF_000282535.1_genomic.fna.gz	90.79	90.79	NA-NA	7.543	HIGH	NA-NA	6	0.317	2893/57744	NZ_AKJC01000001.1 Pseudomonas sp. GM84 PMI38_contig2.2, whole genome shotgun sequence
pac_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/003/637/685/GCF_003637685.1_genomic.fna.gz	90.79	87.89	90.17-91.35	0.432	0.432	0.34-0.53	1	0.023	285/15609	NZ_MVWW01000001.1 Helicobacter pylori strain HP12002 Contig_1, whole genome shotgun sequence
pac_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/000/687/755/GCF_000687755.1_genomic.fna.gz	90.79	89.34	90.28-91.25	0.881	0.881	0.69-1.12	2	0.089	478/15731	NZ_JHXN01000001.1 Taylorella asinigenitalis ATCC 700933 T432DRAFT_scaffold00001.1_C, whole genome shotgun sequence
pac_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/023/920/705/GCF_023920705.1_genomic.fna.gz	90.79	85.62	89.78-91.97	0.174	0.174	0.12-0.25	1	0.010	331/40680	NZ_CP094657.1 Acinetobacter sp. XS-4 chromosome, complete genome
pac_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/003/044/425/GCF_003044425.1_genomic.fna.gz	90.77	85.50	89.71-92.56	0.154	0.154	0.08-0.23	1	0.009	188/24176	NZ_POWW01000001.1 Neisseria sicca strain C2007003584 C2007003584_S11_ctg_1424, whole genome shotgun sequence
pac_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/000/731/675/GCF_000731675.1_genomic.fna.gz	90.77	90.77	NA-NA	6.302	HIGH	NA-NA	6	0.313	2903/58431	NZ_JMIT01000001.1 Pseudomonas capeferrum strain WCS358 WCS358-Sc1, whole genome shotgun sequence
pac_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/013/386/765/GCF_013386765.1_genomic.fna.gz	90.76	90.76	NA-NA	7.812	HIGH	NA-NA	7	0.341	3473/70188	NZ_JACARE010000001.1 Pseudomonas yamanorum strain IPO3780 IPO_3780_S49_L003_contig_1, whole genome shotgun sequence
pac_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/016/406/325/GCF_016406325.1_genomic.fna.gz	90.73	90.73	NA-NA	10.898	HIGH	NA-NA	10	0.519	2118/43188	NZ_CP066370.1 Shewanella putrefaciens strain ATCC 8071 chromosome, complete genome
pac_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/000/145/215/GCF_000145215.1_genomic.fna.gz	90.73	90.73	NA-NA	19.384	HIGH	NA-NA	17	0.706	1171/23913	NC_014392.1 Caldicellulosiruptor obsidiansis OB47, complete sequence
pac_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/014/269/205/GCF_014269205.2_genomic.fna.gz	90.71	90.71	NA-NA	6.421	HIGH	NA-NA	6	0.308	2938/60398	NZ_JABWRY020000001.1 Pseudomonas kermanshahensis strain SWRI100 1, whole genome shotgun sequence
pac_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/003/044/445/GCF_003044445.1_genomic.fna.gz	90.69	85.46	89.28-92.66	0.157	0.157	0.08-0.26	1	0.009	183/23846	NZ_POWX01000001.1 Neisseria mucosa strain C2008000159 C2008000159_S12_ctg_3077, whole genome shotgun sequence
pac_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/016/406/145/GCF_016406145.1_genomic.fna.gz	90.68	90.68	NA-NA	6.476	HIGH	NA-NA	6	0.311	2751/57045	NZ_CP066306.1 Pseudomonas putida strain BR-PH17 chromosome, complete genome
pac_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/002/874/965/GCF_002874965.1_genomic.fna.gz	90.68	90.68	NA-NA	6.965	HIGH	NA-NA	6	0.332	3269/67895	NZ_CP025624.1 Pseudomonas sp. NC02 chromosome, complete genome
pac_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/000/235/465/GCF_000235465.1_genomic.fna.gz	90.68	90.68	NA-NA	6.296	HIGH	NA-NA	5	0.267	993/20640	NZ_JH378894.1 Fusobacterium sp. oral taxon 370 str. F0437 Scfld2, whole genome shotgun sequence
