Sample_file	Genome_file	Taxonomic_abundance	Sequence_abundance	Adjusted_ANI	Eff_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	Contig_name
real_gut_reads/ERR479206_1.fastq.gz	gtdb_genomes_reps_r207/GCA/902/373/545/GCA_902373545.1_genomic.fna.gz	0.0286	0.0206	96.95	0.085	95.65-98.42	0.085	0.05-0.13	1	1.056	322/10116	89.48	CABKMZ010000001.1 uncultured Actinomyces sp. isolate MGYG-HGUT-01285 genome assembly, contig: NODE_11_length_114815_cov_22.1871, whole genome shotgun sequence
real_gut_reads/ERR479206_1.fastq.gz	gtdb_genomes_reps_r207/GCA/904/395/885/GCA_904395885.1_genomic.fna.gz	0.0280	0.0252	98.77	0.083	97.84-99.78	0.083	0.06-0.11	1	1.051	706/12762	91.09	CAJFOF010000001.1 uncultured Lachnospiraceae bacterium isolate Coassembly_mag_301 genome assembly, contig: MAGpy_11413_min2k_bin_301_fak87_10870, whole genome shotgun sequence
real_gut_reads/ERR479206_1.fastq.gz	gtdb_genomes_reps_r207/GCA/001/487/125/GCA_001487125.1_genomic.fna.gz	0.0280	0.0290	98.00	0.083	96.79-98.95	0.083	0.06-0.12	1	1.064	637/14642	90.38	LN913007.1 Sanguibacteroides sp. GM7 genome assembly Sanguibacteroides massiliensis, scaffold scaffold00001, whole genome shotgun sequence
real_gut_reads/ERR479206_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/555/195/GCA_900555195.1_genomic.fna.gz	0.0276	0.0275	98.57	0.082	97.46-99.64	0.082	0.06-0.11	1	1.105	725/14155	90.86	USKC01000001.1 uncultured Lachnospiraceae bacterium isolate UMGS1799 genome assembly, contig: NODE_445_length_45972_cov_3.189451, whole genome shotgun sequence
real_gut_reads/ERR479206_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/540/805/GCA_900540805.1_genomic.fna.gz	0.0271	0.0259	97.53	0.080	96.47-98.53	0.080	0.06-0.11	1	1.043	493/13581	89.86	UQHL01000001.1 uncultured Clostridiales bacterium isolate UMGS285 genome assembly, contig: NODE_3_length_447106_cov_10.1184, whole genome shotgun sequence
real_gut_reads/ERR479206_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/546/685/GCA_900546685.1_genomic.fna.gz	0.0268	0.0138	98.60	0.079	97.33-100.03	0.079	0.05-0.11	1	1.062	368/7310	90.81	UREB01000001.1 uncultured Clostridiales bacterium isolate UMGS913 genome assembly, contig: NODE_380_length_41473_cov_4.232942, whole genome shotgun sequence
real_gut_reads/ERR479206_1.fastq.gz	gtdb_genomes_reps_r207/GCF/904/419/295/GCF_904419295.1_genomic.fna.gz	0.0260	0.0209	98.87	0.077	97.67-100.05	0.077	0.05-0.11	1	1.082	600/11257	90.98	NZ_CAJFRA010000001.1 Candidatus Pseudobutyricicoccus lothianensis isolate Chicken_14_mag_102, whole genome shotgun sequence
real_gut_reads/ERR479206_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/552/055/GCA_900552055.1_genomic.fna.gz	0.0256	0.0174	97.64	0.076	96.25-99.22	0.076	0.04-0.11	1	1.084	334/9357	89.81	URYI01000001.1 uncultured Clostridiales bacterium isolate UMGS1471 genome assembly, contig: NODE_348_length_57641_cov_5.093790, whole genome shotgun sequence
real_gut_reads/ERR479206_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/549/945/GCA_900549945.1_genomic.fna.gz	0.0256	0.0168	98.75	0.076	97.47-100.24	0.076	0.05-0.11	1	1.053	472/9281	90.84	URQJ01000001.1 uncultured Ruminococcaceae bacterium isolate UMGS1246 genome assembly, contig: NODE_524_length_41752_cov_6.554596, whole genome shotgun sequence
real_gut_reads/ERR479206_1.fastq.gz	gtdb_genomes_reps_r207/GCF/000/233/455/GCF_000233455.1_genomic.fna.gz	0.0246	0.0500	97.16	0.073	96.21-97.85	0.073	0.06-0.10	1	1.053	831/28294	89.24	NZ_JH376420.1 [Clostridium] citroniae WAL-17108 supercont1.1, whole genome shotgun sequence
real_gut_reads/ERR479206_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/544/765/GCA_900544765.1_genomic.fna.gz	0.0244	0.0191	96.86	0.072	95.28-98.54	0.072	0.04-0.11	1	1.086	292/11026	88.95	UQWI01000001.1 uncultured Clostridiales bacterium isolate UMGS708 genome assembly, contig: NODE_1_length_386502_cov_14.7932, whole genome shotgun sequence
real_gut_reads/ERR479206_1.fastq.gz	gtdb_genomes_reps_r207/GCF/000/158/075/GCF_000158075.1_genomic.fna.gz	0.0242	0.0475	97.10	0.072	96.12-98.00	0.072	0.05-0.10	1	1.132	775/27208	89.16	NZ_GG657677.1 [Clostridium] asparagiforme DSM 15981 Scfld214, whole genome shotgun sequence
real_gut_reads/ERR479206_1.fastq.gz	gtdb_genomes_reps_r207/GCA/018/716/505/GCA_018716505.1_genomic.fna.gz	0.0241	0.0216	97.31	0.071	96.00-98.78	0.071	0.04-0.11	1	1.034	378/12502	89.33	DVJW01000107.1 MAG TPA_asm: Candidatus Faecaligallichristensenella faecipullorum isolate ChiSjej6B24-5839 ChiSjej6B24M5__C100011_L15242_SRR6323336, whole genome shotgun sequence
real_gut_reads/ERR479206_1.fastq.gz	gtdb_genomes_reps_r207/GCF/000/014/445/GCF_000014445.1_genomic.fna.gz	0.0238	0.0151	97.99	0.071	96.24-99.71	0.071	0.04-0.12	1	1.106	329/8862	89.92	NC_008531.1 Leuconostoc mesenteroides subsp. mesenteroides ATCC 8293, complete sequence
real_gut_reads/ERR479206_1.fastq.gz	gtdb_genomes_reps_r207/GCF/900/129/135/GCF_900129135.1_genomic.fna.gz	0.0235	0.0348	97.12	0.070	95.91-98.18	0.070	0.04-0.10	1	1.211	603/21002	89.18	NZ_FQVI01000076.1 Lactonifactor longoviformis DSM 17459, whole genome shotgun sequence
real_gut_reads/ERR479206_1.fastq.gz	gtdb_genomes_reps_r207/GCF/000/278/725/GCF_000278725.1_genomic.fna.gz	0.0233	0.0174	95.10	0.069	93.07-96.42	0.069	0.04-0.12	1	1.033	150/10464	87.20	NZ_ALCA01000001.1 Actinomyces sp. ICM47 ctg120010148499, whole genome shotgun sequence
real_gut_reads/ERR479206_1.fastq.gz	gtdb_genomes_reps_r207/GCA/002/305/315/GCA_002305315.1_genomic.fna.gz	0.0225	0.0194	98.32	0.067	97.07-100.10	0.067	0.04-0.10	1	1.036	467/12006	90.06	DBQQ01000028.1 MAG TPA_asm: Clostridiales bacterium UBA1390 UBA1390_contig_10290, whole genome shotgun sequence
real_gut_reads/ERR479206_1.fastq.gz	gtdb_genomes_reps_r207/GCA/018/712/885/GCA_018712885.1_genomic.fna.gz	0.0218	0.0146	98.02	0.065	96.65-99.76	0.065	0.04-0.10	1	1.071	323/9398	89.70	DVGE01000009.1 MAG TPA_asm: Candidatus Pullichristensenella stercoripullorum isolate 5266 ChiHjej21__C10043_L2803_SRR6323301, whole genome shotgun sequence
real_gut_reads/ERR479206_1.fastq.gz	gtdb_genomes_reps_r207/GCF/002/998/925/GCF_002998925.1_genomic.fna.gz	0.0218	0.0121	96.42	0.065	94.41-97.82	0.065	0.04-0.12	1	1.031	160/7753	88.23	NZ_CP027228.1 Mogibacterium diversum strain CCUG 47132 chromosome, complete genome
real_gut_reads/ERR479206_1.fastq.gz	gtdb_genomes_reps_r207/GCA/904/420/065/GCA_904420065.1_genomic.fna.gz	0.0216	0.0159	97.35	0.064	96.01-99.12	0.064	0.04-0.10	1	1.031	291/10582	89.05	CAJFTU010000001.1 uncultured Emergencia sp. isolate Coassembly_mag_253 genome assembly, contig: MAGpy_11413_min2k_bin_253_fak87_27998, whole genome shotgun sequence
real_gut_reads/ERR479206_1.fastq.gz	gtdb_genomes_reps_r207/GCA/014/337/215/GCA_014337215.1_genomic.fna.gz	0.0209	0.0253	97.45	0.062	96.14-98.84	0.062	0.04-0.10	1	1.056	468/16955	89.07	CP060635.1 Lachnospiraceae bacterium NSJ-29 chromosome, complete genome
real_gut_reads/ERR479206_1.fastq.gz	gtdb_genomes_reps_r207/GCF/002/160/825/GCF_002160825.1_genomic.fna.gz	0.0204	0.0219	97.26	0.060	95.86-98.79	0.060	0.03-0.09	1	1.094	383/15088	88.82	NZ_NFLI01000001.1 Lachnoclostridium sp. An131 An131_contig_1, whole genome shotgun sequence
real_gut_reads/ERR479206_1.fastq.gz	gtdb_genomes_reps_r207/GCF/000/148/585/GCF_000148585.2_genomic.fna.gz	0.0192	0.0109	96.41	0.057	93.78-97.72	0.057	0.04-0.12	1	1.028	145/7991	87.87	NZ_CP028414.1 Streptococcus mitis NCTC 12261 chromosome, complete genome
real_gut_reads/ERR479206_1.fastq.gz	gtdb_genomes_reps_r207/GCA/001/189/495/GCA_001189495.1_genomic.fna.gz	0.0170	0.0091	96.49	0.050	93.71-96.84	0.050	0.05-0.12	1	1.025	122/7341	87.62	CP012068.1 Eubacterium sulci ATCC 35585, complete genome
real_gut_reads/ERR479206_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/552/525/GCA_900552525.1_genomic.fna.gz	0.0169	0.0116	96.69	0.050	94.58-97.57	0.050	0.04-0.10	1	0.995	193/9597	88.16	UNSK01000001.1 Candidatus Gastranaerophilales bacterium isolate UMGS1517 genome assembly, contig: NODE_4_length_190731_cov_7.743895, whole genome shotgun sequence
real_gut_reads/ERR479206_1.fastq.gz	gtdb_genomes_reps_r207/GCF/004/134/775/GCF_004134775.1_genomic.fna.gz	0.0167	0.0133	98.47	0.049	96.75-100.15	0.049	0.03-0.08	1	1.051	334/10944	89.35	NZ_SDOZ01000001.1 Candidatus Borkfalkia ceftriaxoniphila strain HDS1380 MM4TEC2__C1_L_46754_, whole genome shotgun sequence
real_gut_reads/ERR479206_1.fastq.gz	gtdb_genomes_reps_r207/GCF/014/131/695/GCF_014131695.1_genomic.fna.gz	0.0161	0.0160	97.48	0.048	95.83-99.96	0.048	0.02-0.08	1	1.046	302/13977	88.36	NZ_CP036346.1 Erysipelatoclostridium ramosum DSM 1402 chromosome, complete genome
real_gut_reads/ERR479206_1.fastq.gz	gtdb_genomes_reps_r207/GCA/904/420/575/GCA_904420575.1_genomic.fna.gz	0.0159	0.0144	96.76	0.047	94.97-98.43	0.047	0.03-0.08	1	1.032	218/12836	87.68	CAJFVW010000001.1 uncultured Gordonibacter sp. isolate Coassembly_mag_502 genome assembly, contig: MAGpy_11413_min2k_bin_502_fak87_7924, whole genome shotgun sequence
real_gut_reads/ERR479206_1.fastq.gz	gtdb_genomes_reps_r207/GCF/900/186/585/GCF_900186585.1_genomic.fna.gz	0.0156	0.0129	97.27	0.046	95.11-98.66	0.046	0.03-0.09	1	1.111	226/11519	88.09	NZ_FYDD01000004.1 Massilimaliae timonensis strain Marseille-P3753, whole genome shotgun sequence
real_gut_reads/ERR479206_1.fastq.gz	gtdb_genomes_reps_r207/GCF/900/078/395/GCF_900078395.1_genomic.fna.gz	0.0154	0.0160	95.92	0.045	94.01-97.08	0.045	0.03-0.08	1	1.088	182/14571	86.82	NZ_FKLA01000001.1 Anaerotruncus rubiinfantis strain MT15, whole genome shotgun sequence
real_gut_reads/ERR479206_1.fastq.gz	gtdb_genomes_reps_r207/GCA/014/384/765/GCA_014384765.1_genomic.fna.gz	0.0142	0.0102	97.49	0.042	94.95-98.58	0.042	0.03-0.09	1	1.056	196/10204	88.03	JACRSP010000001.1 Clostridiales bacterium BX7 BX7_ctg0001, whole genome shotgun sequence
real_gut_reads/ERR479206_1.fastq.gz	gtdb_genomes_reps_r207/GCF/904/419/775/GCF_904419775.1_genomic.fna.gz	0.0127	0.0084	99.19	0.038	96.79-100.72	0.038	0.02-0.08	1	1.048	273/9283	89.25	NZ_CAJFSX010000001.1 Candidatus Pararuminococcus gallinarum isolate Chicken_5_mag_108, whole genome shotgun sequence
real_gut_reads/ERR479206_1.fastq.gz	gtdb_genomes_reps_r207/GCF/000/154/445/GCF_000154445.1_genomic.fna.gz	0.0124	0.0113	98.89	0.037	96.96-100.82	0.037	0.02-0.06	1	1.027	335/12778	88.92	NZ_DS499569.1 Intestinibacter bartlettii DSM 16795 Scfld_02_17, whole genome shotgun sequence
real_gut_reads/ERR479206_1.fastq.gz	gtdb_genomes_reps_r207/GCA/018/712/915/GCA_018712915.1_genomic.fna.gz	0.0123	0.0096	98.89	0.036	96.66-100.50	0.036	0.02-0.06	1	1.049	283/10927	88.88	DVGC01000041.1 MAG TPA_asm: Candidatus Copromonas faecavium isolate CHK180-2868 CHK180__C100170_L53773_ERR3414575, whole genome shotgun sequence
real_gut_reads/ERR479206_1.fastq.gz	gtdb_genomes_reps_r207/GCF/900/155/615/GCF_900155615.1_genomic.fna.gz	0.0121	0.0105	97.91	0.036	95.87-98.88	0.036	0.03-0.07	1	1.039	228/12166	87.96	NZ_FUHT01000004.1 Massilimaliae massiliensis strain Marseille-P2963T, whole genome shotgun sequence
real_gut_reads/ERR479206_1.fastq.gz	gtdb_genomes_reps_r207/GCA/018/715/105/GCA_018715105.1_genomic.fna.gz	0.0107	0.0071	98.56	0.032	96.12-98.97	0.032	0.03-0.07	1	1.016	192/9425	88.20	DVMG01000177.1 MAG TPA_asm: Candidatus Ventricola intestinavium isolate 8987 ChiHcec24__C100457_L4594_SRR6323572, whole genome shotgun sequence
real_gut_reads/ERR479206_1.fastq.gz	gtdb_genomes_reps_r207/GCA/003/150/225/GCA_003150225.1_genomic.fna.gz	0.0094	0.0042	100.00	0.028	98.14-101.01	0.028	0.03-0.06	1	1.071	224/5915	89.98	QAND01000021.1 Firmicutes bacterium isolate CIM:MAG 959 contig_110950, whole genome shotgun sequence
real_gut_reads/ERR479104_1.fastq.gz	gtdb_genomes_reps_r207/GCF/000/156/015/GCF_000156015.1_genomic.fna.gz	12.7448	11.1064	98.65	27.000	NA-NA	HIGH	NA-NA	27	26.804	7073/10794	98.65	NZ_GG663534.1 Butyrivibrio crossotus DSM 2876 Scfld30, whole genome shotgun sequence
real_gut_reads/ERR479104_1.fastq.gz	gtdb_genomes_reps_r207/GCF/014/288/065/GCF_014288065.1_genomic.fna.gz	9.9126	8.4312	98.34	21.000	NA-NA	HIGH	NA-NA	21	20.650	6262/10512	98.34	NZ_JACOPS010000001.1 Ruminococcus sp. NSJ-71 M23_ctg001, whole genome shotgun sequence
real_gut_reads/ERR479104_1.fastq.gz	gtdb_genomes_reps_r207/GCA/000/020/605/GCA_000020605.1_genomic.fna.gz	3.8013	4.5783	97.99	8.053	NA-NA	HIGH	NA-NA	8	8.053	7475/14021	97.99	CP001107.1 [Eubacterium] rectale ATCC 33656 chromosome, complete genome
real_gut_reads/ERR479104_1.fastq.gz	gtdb_genomes_reps_r207/GCA/000/433/355/GCA_000433355.1_genomic.fna.gz	3.2861	3.3210	98.64	6.962	NA-NA	HIGH	NA-NA	7	6.962	8197/12545	98.64	FR893094.1 Alistipes sp. CAG:435 genomic scaffold, scf9, whole genome shotgun sequence
real_gut_reads/ERR479104_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/539/885/GCA_900539885.1_genomic.fna.gz	2.9173	2.4460	98.22	6.180	NA-NA	HIGH	NA-NA	6	6.180	6026/10522	98.22	UQDT01000001.1 uncultured Faecalibacterium sp. isolate UMGS184 genome assembly, contig: NODE_6_length_188921_cov_14.917396, whole genome shotgun sequence
real_gut_reads/ERR479104_1.fastq.gz	gtdb_genomes_reps_r207/GCF/003/324/125/GCF_003324125.1_genomic.fna.gz	2.1205	2.5978	98.90	4.492	NA-NA	HIGH	NA-NA	4	4.492	10543/14874	98.90	NZ_PSQF01000100.1 Subdoligranulum sp. APC924/74 NODE_100_length_8871_cov_1193.02, whole genome shotgun sequence
real_gut_reads/ERR479104_1.fastq.gz	gtdb_genomes_reps_r207/GCF/013/009/555/GCF_013009555.1_genomic.fna.gz	1.9630	3.8553	99.14	4.159	NA-NA	HIGH	NA-NA	4	4.159	17996/23489	99.14	NZ_CP046176.1 Phocaeicola dorei strain DSM 17855 chromosome, complete genome
real_gut_reads/ERR479104_1.fastq.gz	gtdb_genomes_reps_r207/GCA/000/437/595/GCA_000437595.1_genomic.fna.gz	1.8827	1.9167	97.85	3.989	NA-NA	HIGH	NA-NA	4	3.989	6462/12681	97.85	FR899776.1 Faecalibacterium sp. CAG:74 genomic scaffold, scf6, whole genome shotgun sequence
real_gut_reads/ERR479104_1.fastq.gz	gtdb_genomes_reps_r207/GCF/000/016/525/GCF_000016525.1_genomic.fna.gz	1.8806	1.2167	98.56	3.984	NA-NA	HIGH	NA-NA	4	3.984	4997/7834	98.56	NC_009515.1 Methanobrevibacter smithii ATCC 35061, complete sequence
real_gut_reads/ERR479104_1.fastq.gz	gtdb_genomes_reps_r207/GCA/003/584/705/GCA_003584705.1_genomic.fna.gz	1.8051	2.5705	98.17	3.824	NA-NA	HIGH	NA-NA	3	3.824	9715/17205	98.17	AP018536.1 Lachnospiraceae bacterium GAM79 DNA, complete genome
real_gut_reads/ERR479104_1.fastq.gz	gtdb_genomes_reps_r207/GCA/000/431/135/GCA_000431135.1_genomic.fna.gz	1.7701	1.6300	99.25	3.750	NA-NA	HIGH	NA-NA	3	3.750	9081/11468	99.25	HF987755.1 Clostridium sp. CAG:590 genomic scaffold, scf12, whole genome shotgun sequence
real_gut_reads/ERR479104_1.fastq.gz	gtdb_genomes_reps_r207/GCA/004/556/705/GCA_004556705.1_genomic.fna.gz	1.6409	1.2822	96.92	3.476	NA-NA	HIGH	NA-NA	3	3.476	3660/9648	96.92	SFGA01000080.1 MAG: Ruminococcus sp. isolate W0P45.002 Contig10196, whole genome shotgun sequence
real_gut_reads/ERR479104_1.fastq.gz	gtdb_genomes_reps_r207/GCF/000/154/065/GCF_000154065.1_genomic.fna.gz	1.4426	1.4684	98.91	3.056	NA-NA	HIGH	NA-NA	3	3.056	8825/12400	98.91	NZ_DS264419.1 Dorea longicatena DSM 13814 Scfld0235, whole genome shotgun sequence
real_gut_reads/ERR479104_1.fastq.gz	gtdb_genomes_reps_r207/GCF/002/834/225/GCF_002834225.1_genomic.fna.gz	1.3784	1.0355	98.04	2.920	NA-NA	HIGH	NA-NA	3	2.920	4903/9053	98.04	NZ_NNSR01000001.1 Ruminococcus bromii strain ATCC 27255 contig000001, whole genome shotgun sequence
real_gut_reads/ERR479104_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/543/105/GCA_900543105.1_genomic.fna.gz	0.9397	0.8364	98.39	1.991	98.35-98.45	1.991	1.86-2.03	2	2.401	5727/10891	97.95	UQQA01000001.1 uncultured Ruminococcus sp. isolate UMGS533 genome assembly, contig: NODE_40_length_86447_cov_4.285015, whole genome shotgun sequence
real_gut_reads/ERR479104_1.fastq.gz	gtdb_genomes_reps_r207/GCA/000/437/255/GCA_000437255.1_genomic.fna.gz	0.9052	0.6979	99.52	1.918	99.47-99.57	1.918	1.82-1.99	2	2.341	7015/9481	99.03	FR899043.1 Ruminococcus sp. CAG:403 genomic scaffold, scf3, whole genome shotgun sequence
real_gut_reads/ERR479104_1.fastq.gz	gtdb_genomes_reps_r207/GCA/000/436/335/GCA_000436335.1_genomic.fna.gz	0.9027	0.5979	98.23	1.912	98.16-98.30	1.912	1.79-1.98	2	2.333	4058/8221	97.75	FR885331.1 Clostridium sp. CAG:217 genomic scaffold, scf3, whole genome shotgun sequence
real_gut_reads/ERR479104_1.fastq.gz	gtdb_genomes_reps_r207/GCF/000/012/825/GCF_000012825.1_genomic.fna.gz	0.8014	1.4447	97.71	1.698	97.64-97.78	1.698	1.61-1.76	2	2.408	8500/21133	97.10	NC_009614.1 Bacteroides vulgatus ATCC 8482, complete sequence
real_gut_reads/ERR479104_1.fastq.gz	gtdb_genomes_reps_r207/GCA/003/507/655/GCA_003507655.1_genomic.fna.gz	0.7699	0.5953	98.65	1.631	98.57-98.73	1.631	1.55-1.72	2	2.212	5114/9598	97.99	DNUZ01000039.1 MAG TPA_asm: Lachnospiraceae bacterium isolate UBA11774 contig_1120, whole genome shotgun sequence
real_gut_reads/ERR479104_1.fastq.gz	gtdb_genomes_reps_r207/GCF/015/557/635/GCF_015557635.1_genomic.fna.gz	0.7481	0.9390	99.08	1.585	99.02-99.15	1.585	1.52-1.65	2	2.480	9382/15484	98.40	NZ_JADNOP010000010.1 Fusicatenibacter saccharivorans strain D41t1_190614_C8 NODE_10_length_148788_cov_71.1435, whole genome shotgun sequence
real_gut_reads/ERR479104_1.fastq.gz	gtdb_genomes_reps_r207/GCF/003/293/635/GCF_003293635.1_genomic.fna.gz	0.7385	0.7306	99.14	1.564	99.08-99.22	1.564	1.49-1.62	2	2.890	7451/12018	98.47	NZ_CP026548.1 Faecalibacterium prausnitzii strain 942/30-2 chromosome, complete genome
real_gut_reads/ERR479104_1.fastq.gz	gtdb_genomes_reps_r207/GCF/000/174/195/GCF_000174195.1_genomic.fna.gz	0.7277	1.0285	99.01	1.542	98.93-99.07	1.542	1.48-1.61	2	2.640	10279/17492	98.30	NZ_ACFY01000179.1 Roseburia inulinivorans DSM 16841 R_inulinivorans-1.0.1_Cont604.1, whole genome shotgun sequence
real_gut_reads/ERR479104_1.fastq.gz	gtdb_genomes_reps_r207/GCF/003/477/605/GCF_003477605.1_genomic.fna.gz	0.7053	0.7653	96.28	1.494	96.16-96.38	1.494	1.40-1.61	2	2.116	3259/13453	95.53	NZ_QUDR01000001.1 Clostridium sp. AF37-5 AF37-5.Scaf1, whole genome shotgun sequence
real_gut_reads/ERR479104_1.fastq.gz	gtdb_genomes_reps_r207/GCF/010/120/595/GCF_010120595.1_genomic.fna.gz	0.7010	0.5145	98.71	1.485	98.62-98.78	1.485	1.41-1.57	2	1.975	4478/8584	97.92	NZ_CP038020.1 Streptococcus thermophilus strain ATCC 19258 chromosome, complete genome
real_gut_reads/ERR479104_1.fastq.gz	gtdb_genomes_reps_r207/GCF/000/154/205/GCF_000154205.1_genomic.fna.gz	0.6963	1.1472	98.83	1.475	98.77-98.89	1.475	1.42-1.53	2	2.130	10658/19703	98.04	NZ_DS362249.1 Bacteroides uniformis ATCC 8492 Scfld_3.0.1_32, whole genome shotgun sequence
real_gut_reads/ERR479104_1.fastq.gz	gtdb_genomes_reps_r207/GCF/003/461/625/GCF_003461625.1_genomic.fna.gz	0.6779	0.6417	98.95	1.436	98.89-99.04	1.436	1.37-1.49	2	1.973	6523/11711	98.13	NZ_QTXL01000001.1 Clostridium sp. AF15-31 AF15-31.Scaf1, whole genome shotgun sequence
real_gut_reads/ERR479104_1.fastq.gz	gtdb_genomes_reps_r207/GCF/000/296/465/GCF_000296465.1_genomic.fna.gz	0.6063	0.7290	98.76	1.284	98.68-98.83	1.284	1.24-1.34	2	2.225	7305/14696	97.77	NZ_JH815203.1 Barnesiella intestinihominis YIT 11860 supercont1.1, whole genome shotgun sequence
real_gut_reads/ERR479104_1.fastq.gz	gtdb_genomes_reps_r207/GCA/000/431/335/GCA_000431335.1_genomic.fna.gz	0.5837	0.2914	99.07	1.237	98.94-99.22	1.237	1.16-1.31	2	1.875	3200/5958	98.01	FR888013.1 Clostridium sp. CAG:343 genomic scaffold, scf4, whole genome shotgun sequence
real_gut_reads/ERR479104_1.fastq.gz	gtdb_genomes_reps_r207/GCF/003/697/165/GCF_003697165.2_genomic.fna.gz	0.5652	0.9934	97.22	1.197	97.13-97.30	1.197	1.14-1.24	2	1.830	6257/21223	96.14	NZ_CP033092.2 Escherichia coli DSM 30083 = JCM 1649 = ATCC 11775 chromosome, complete genome
real_gut_reads/ERR479104_1.fastq.gz	gtdb_genomes_reps_r207/GCF/016/908/695/GCF_016908695.1_genomic.fna.gz	0.5577	0.8769	98.74	1.181	98.67-98.81	1.181	1.14-1.22	2	2.005	9089/19156	97.62	NZ_JAFBEJ010000001.1 Blautia faecis strain DSM 27629 Ga0454052_01, whole genome shotgun sequence
real_gut_reads/ERR479104_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/542/735/GCA_900542735.1_genomic.fna.gz	0.5553	0.2423	98.47	1.176	98.30-98.62	1.176	1.08-1.27	1	1.816	2351/5410	97.35	UQOS01000001.1 uncultured Tenericutes bacterium isolate UMGS484 genome assembly, contig: NODE_72_length_123396_cov_5.912836, whole genome shotgun sequence
real_gut_reads/ERR479104_1.fastq.gz	gtdb_genomes_reps_r207/GCA/000/155/875/GCA_000155875.1_genomic.fna.gz	0.5537	0.6267	99.16	1.173	99.08-99.25	1.173	1.12-1.22	2	2.126	7583/13940	98.06	GG662017.1 Coprococcus comes ATCC 27758 genomic scaffold Scfld12, whole genome shotgun sequence
real_gut_reads/ERR479104_1.fastq.gz	gtdb_genomes_reps_r207/GCF/000/196/555/GCF_000196555.1_genomic.fna.gz	0.5183	0.4316	98.92	1.098	98.81-99.02	1.098	1.04-1.18	1	1.765	4818/9990	97.68	NC_015067.1 Bifidobacterium longum subsp. longum JCM 1217, complete sequence
real_gut_reads/ERR479104_1.fastq.gz	gtdb_genomes_reps_r207/GCA/000/434/635/GCA_000434635.1_genomic.fna.gz	0.5081	0.4440	98.16	1.076	98.01-98.26	1.076	1.01-1.16	1	1.755	4016/10683	96.89	HF987968.1 Firmicutes bacterium CAG:110 genomic scaffold, scf9, whole genome shotgun sequence
real_gut_reads/ERR479104_1.fastq.gz	gtdb_genomes_reps_r207/GCF/900/079/775/GCF_900079775.1_genomic.fna.gz	0.4992	0.6562	98.23	1.057	98.11-98.32	1.057	1.00-1.12	1	1.862	6134/16047	96.95	NZ_LT556034.1 Prevotella lascolaii strain khD1, whole genome shotgun sequence
real_gut_reads/ERR479104_1.fastq.gz	gtdb_genomes_reps_r207/GCF/000/155/815/GCF_000155815.1_genomic.fna.gz	0.4922	0.7214	98.76	1.043	98.68-98.85	1.043	1.00-1.09	1	1.668	8053/18025	97.43	NZ_DS995527.1 Bacteroides eggerthii DSM 20697 Scfld432, whole genome shotgun sequence
real_gut_reads/ERR479104_1.fastq.gz	gtdb_genomes_reps_r207/GCF/000/188/175/GCF_000188175.1_genomic.fna.gz	0.4917	0.3643	99.23	1.042	99.10-99.33	1.042	0.99-1.11	1	1.712	4806/9172	97.94	NZ_GL830843.1 Phascolarctobacterium succinatutens YIT 12067 Scfld0, whole genome shotgun sequence
real_gut_reads/ERR479104_1.fastq.gz	gtdb_genomes_reps_r207/GCF/001/406/815/GCF_001406815.1_genomic.fna.gz	0.4819	0.5611	98.90	1.021	98.79-99.01	1.021	0.98-1.07	1	1.774	6696/14285	97.59	NZ_CVRR01000001.1 Roseburia faecis strain M72, whole genome shotgun sequence
real_gut_reads/ERR479104_1.fastq.gz	gtdb_genomes_reps_r207/GCF/000/484/655/GCF_000484655.1_genomic.fna.gz	0.4690	0.7383	98.09	0.994	97.99-98.20	0.994	0.94-1.04	1	1.779	6731/19066	96.70	NZ_AXVN01000001.1 Blautia wexlerae DSM 19850 K316DRAFT_scaffold00001.1_C, whole genome shotgun sequence
real_gut_reads/ERR479104_1.fastq.gz	gtdb_genomes_reps_r207/GCA/000/432/915/GCA_000432915.1_genomic.fna.gz	0.4531	0.4100	98.75	0.960	98.60-98.87	0.960	0.91-1.02	1	1.561	4768/11251	97.27	HF995189.1 Firmicutes bacterium CAG:194 genomic scaffold, scf2, whole genome shotgun sequence
real_gut_reads/ERR479104_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/556/585/GCA_900556585.1_genomic.fna.gz	0.4456	0.1673	98.47	0.944	98.27-98.65	0.944	0.87-1.03	1	1.564	1783/4636	96.96	USPD01000001.1 uncultured Eggerthella sp. isolate UMGS1948 genome assembly, contig: NODE_93_length_83570_cov_3.722697, whole genome shotgun sequence
